word,pos,count,tag1,tag2,tag3
zeitlang,ADV,50,,,
verzweifelnd,ADV,50,,,
volkssprache,ADJ,50,,,
gestirn,PROPN,50,,,
thatkräftig,ADV,50,,,
herüber,ADV,50,,,
lächelnd,ADV,50,,,
minute,NOUN,50,,,
vergelten,VERB,50,,,
beamte,NOUN,50,,,
zahllos,ADV,50,,,
schonung,NOUN,50,,,
versfuß,PROPN,50,,,
hi,X,50,,,
mühle,NOUN,50,,,
athmen,NOUN,50,,,
zerstreuung,NOUN,50,,,
gegenüberstehen,VERB,50,,,
unbefangenheit,ADV,50,,,
gretch,PROPN,50,,,
getroffen,VERB,50,,,
nirgend,ADV,50,,,
entzweien,VERB,50,,,
wundersam,ADV,50,,,
hülsmann,PROPN,50,,,
veredlung,NOUN,50,,,
enthaltend,ADV,50,,,
vollbracht,VERB,50,,,
hinwirken,VERB,50,,,
missen,VERB,50,,,
fassungskraft,NOUN,50,,,
leichtfertig,ADV,50,,,
führend,ADV,50,,,
urbild,PROPN,50,,,
aufruhr,NOUN,50,,,
ablehnen,VERB,50,,,
unzugänglich,ADV,50,,,
sammler,NOUN,50,,,
hinreichen,VERB,50,,,
abhandeln,VERB,50,,,
rückerts,PROPN,50,,,
messiaden,VERB,50,,,
darbringen,VERB,50,,,
diana,PROPN,50,,,
satzton,PROPN,50,,,
welehen,VERB,50,,,
modulation,NOUN,50,,,
abraham,PROPN,50,,,
wahrhaftigkeit,NOUN,50,,,
rücksichtslos,ADV,50,,,
protestantismus,PROPN,50,,,
schlusz,NOUN,50,,,
verskunst,NOUN,50,,,
fahrzeug,NOUN,50,,,
vorgeschrieben,VERB,50,,,
schulmeister,NOUN,50,,,
dö,X,50,,,
armut,NOUN,50,,,
