,0 Allgemeiner Diskurs der Literaturvermittlung (Institutionalisierung),1 Methodik,2 Unterstufe,3 Goethes und Lessings Dramen,4 Mittelalterliche Literatur,5 Oberstufe,6 Schiller Drama,7 Lyrik Drama Handlung (Religion Weltmodell),8 Lesebücher,9 Kanon Poetologie,10 Interdiskurs (Pädagogik Religion Nation Ästhetik),11 Sprachdidaktik,12 Mythos Fabel Phantastik ,13 Handlung (Religion Welt),14 Lyrik Epik (Form),15 Schillers Lyrik Dramen,16 Literaturvermittlung (Idealistische Poetologie),17 Literaturvermittlung (Praxis Methode),18 Drama Deklamation,19 Allgemeiner Diskurs der Literaturvermittlung (Verfächerung),20 Lyrik Drama Handlung (Figuren),21 Handlung (Dynamik Natur),22 rauschen_Nathan,23 Allgemeiner Diskurs der Literatuvermittlung (Institutionalisierung Verordnungen),24 Mittelalterliche Literatur (Nibelungen),25 Lyrik Handlung Autoren Gattung,26 Literaturvermittlung Patriotisch,27 Literaturvermittlung (Institutionalisierung Idealismus),28 Literarästhetik Genieästhetik,29 Jugendliteratur
Z_R_1843_BEC_0037,0.011872677458790117,5.8647324650885686e-05,8.92687857071639e-06,1.1104028857624366e-05,7.040789528776553e-06,0.08766506396958526,1.6403464793784517e-05,0.04828152179708066,0.11378191176056367,3.23606225824721e-05,0.03833102263301133,1.5900533962341275e-05,0.002219807146153702,3.1005197838934666e-05,1.6163450808929514e-05,8.042780392361354e-06,0.07308209499656408,0.3427876780285148,9.511093266371413e-06,6.996584052452361e-06,6.521836153364238e-05,3.7998756518343864e-05,0.013221985919624197,0.19054634283532657,1.270956528844014e-05,3.539520764828289e-05,0.019328145928345017,0.025635446274145803,0.03285852556943906,1.4351042561339058e-05
Z_R_1843_BEC_0047,0.010355109170689315,0.006362389429025434,1.4517369803619616e-05,1.805796863474757e-05,0.0004590939673468412,0.17300542180846967,2.6676196229799754e-05,0.035991839752025793,0.10938644952666392,5.2626584016299704e-05,0.03413440653571264,0.00987402315557008,0.002714681994825885,5.042231943635368e-05,0.0022645051572431664,1.3079601820532048e-05,0.143918087461512,0.300064531116386,1.5467451146649738e-05,1.1378221093401432e-05,0.0032395686039150577,6.179562050548083e-05,0.0013583306996287064,0.14693434177582226,2.0668978285511264e-05,0.0036387124448293206,9.739992432658431e-05,0.006773519945489296,0.009119558782679948,2.3338436865700986e-05
Z_R_1843_ECH_0028,0.0002226731200577312,0.1835764348443521,5.451269619668614e-05,6.780763812118665e-05,4.2995142986044206e-05,0.009211432119735614,0.00010016906646517226,0.0006771433060690473,0.2561029423559751,0.00019761272359643562,0.0004260924361851232,9.709787921811508e-05,0.0001082147394795236,0.0001893357142614696,9.870340191784923e-05,4.911388013540256e-05,0.07144053399356402,0.0022184184478936217,5.8080249845545274e-05,4.272519871806733e-05,0.0003982611279592859,0.00023204243829767844,5.782369969091244e-05,0.0004023732146881769,7.761197442893911e-05,0.05232410061902466,0.0003657365319075557,0.00022102704248293397,0.4208513486103898,8.763578635630606e-05
Z_R_1843_ECH_0034,0.07957241511856408,0.021692115487288128,6.273834171859779e-05,7.803941225414269e-05,4.948285740932392e-05,0.2988478501227509,0.00011528398996905508,0.0027138602989935493,0.04906078542590954,0.02924553202961524,0.037246648176816916,0.00011174937861370285,0.0001245437077623049,0.0002179053609458594,0.00011359716525425816,5.652487603884934e-05,0.084155030812746,0.09734562706593533,6.684421824897496e-05,4.9172180137588835e-05,0.00045835639185762397,0.00026705627868066047,6.654895618357942e-05,0.14555359250463065,8.932316529729564e-05,0.0002487584674808106,0.0062245441668395225,0.05055241995029199,0.09551279458022427,0.00010085951154135346
Z_R_1843_ECH_0044,0.02408625719195144,0.001210737875758715,3.2368517723825175e-05,4.026278077344079e-05,2.5529631533190816e-05,0.09629528813354735,5.947833127824731e-05,0.027350367049537885,0.27383502160084466,0.03505031114433388,0.05514767642591882,0.0020538245962500035,0.047972332633320944,0.00011242365266090131,0.04497243018753539,2.916281179548856e-05,0.15420543249311344,0.07218128172741611,3.448685769910627e-05,2.53693441793801e-05,0.00023647926590437865,0.00013778202695420162,3.4334523494294226e-05,0.00023892093842202062,4.608439400649016e-05,0.024082380132521772,0.00121525176616466,0.028077619530520806,0.11115906810749114,5.203632734804797e-05
Z_R_1843_ECH_1045,0.0019035749574647781,0.1970236495436085,5.451269619668614e-05,6.780763812118665e-05,4.2995142986044206e-05,0.0008069229327003799,0.00010016906646517226,0.0074007506556972346,0.22248490560783413,0.00019761272359643562,0.0004260924361851232,9.709787921811508e-05,0.0001082147394795236,0.0001893357142614696,9.870340191784923e-05,4.911388013540256e-05,0.07480233766837811,0.0022184184478936217,5.8080249845545274e-05,4.272519871806733e-05,0.0020791629653663327,0.00023204243829767844,5.782369969091244e-05,0.0004023732146881769,7.761197442893911e-05,0.06409041348087398,0.005408442044128697,0.010306438066925216,0.4090850357485405,8.763578635630606e-05
Z_R_1843_HIE_0036,0.001054156240396796,0.021856073668057002,1.6031600193033534e-05,0.0019972824208829435,1.2644411131447073e-05,0.03533510873481525,2.9458649770045066e-05,0.036779947626870806,0.08174349081737367,0.0025297919366417997,0.08811698019112574,2.8555446489012765e-05,3.182479604511778e-05,5.568160603083212e-05,2.9027613521993648e-05,0.001497449556684327,0.31612802842016186,0.0036184244901785456,1.7080779517412366e-05,1.2565023412978849e-05,0.08563711915061148,6.824119623771564e-05,1.70053308642455e-05,0.0001183336535582814,0.02918860343001403,6.356553562049139e-05,0.08266154263424622,0.028242109805423715,0.0921304201383303,0.09098345509579284
Z_R_1843_HOF_0027,0.046451993610128556,0.0026001357888319775,1.617553061674057e-05,2.0120533435379707e-05,1.2757931642797273e-05,0.15436039760112147,0.0005284964594710736,0.03860647505048725,0.028111084116164337,5.8637544715426364e-05,0.27195790034261746,2.8811815002624594e-05,0.010506350494830721,5.618151103421341e-05,2.9288221113445443e-05,1.4573542078541059e-05,0.1448943075902787,0.1497914967797955,1.7234129389139822e-05,1.2677831187745135e-05,0.0006169491980754514,6.885386023697364e-05,0.005004891326370328,0.08590840919933984,2.302977024052074e-05,0.001061682886514133,0.0001085248553508681,0.017522651896749127,0.04158390645122087,2.6004131958799323e-05
Z_R_1843_H_0046,0.1044624519701822,0.00953169200722964,5.929697077918558e-05,7.375873542872056e-05,4.676858631412463e-05,0.2659993952211926,0.00010896034541627932,0.04461877705162707,0.06831076847379451,0.0002149560875582862,0.07360049595928451,0.00010561961723455296,0.0056029877250793015,0.00020595265138804658,0.00010736604768568963,5.3424330815220793e-05,0.10513684817602663,0.07737854959903417,6.317762866677758e-05,4.647495054691768e-05,0.00043321428061235536,0.000252407505833565,6.289856253936078e-05,0.05346201789699044,8.44235435213617e-05,0.00023511338000366722,0.0003978351825995606,0.18125451958630637,0.006166095642624323,0.0019237522836847115
Z_R_1843_NA_0045,0.09125279554315939,0.0005235958551650488,7.969803647502291e-05,9.913535732609768e-05,6.285927339911841e-05,0.07244702888264702,0.00014644804733205622,0.0992897142772207,0.12867541941199406,0.00028891152248812746,0.003080443973336643,0.00014195794483640186,0.037020607716810254,0.0002768104627734856,0.0001443052330025056,7.180492038658634e-05,0.0012319716113595638,0.00815833332971934,8.491383097191407e-05,6.246461252896405e-05,0.005497247480085194,0.0003392480651567157,8.453875241208965e-05,0.04236565621216479,0.022230907477660315,0.0003160039119886311,0.322466308936585,0.061760471503030025,0.10167227353529774,0.0001281242826871363
Z_R_1843_PAS_0035,0.011960947618800547,0.2797585215740714,4.769779477245676e-05,5.933067033484926e-05,3.762010778115646e-05,0.04777049337259922,0.01773681438477489,0.03294929818140097,0.33586431214900037,0.004585200167912152,0.0033143525073487568,8.495919370922604e-05,9.468628035615249e-05,0.00016566592137281014,8.636400208557443e-05,4.2973911375161106e-05,0.009561896104729808,0.04165171088279126,0.08388436710442503,3.7383910579544835e-05,0.019468404480871986,0.00020303366688173373,5.059487336472962e-05,0.006235126534246529,0.013304785279211126,0.0016598864685491812,0.08856585374198425,0.00019339536010979681,0.0005476437507441,7.668000381533247e-05
Z_R_1844_ECH_0065,0.10713508523571892,0.0009867645880461376,0.00015019828624421018,0.00018682970666728714,0.00011846408715555675,0.34494483537742815,0.00027599482629637144,0.057442190287096004,0.10819088466995128,0.0005444803595320931,0.061381844347348745,0.0002675328148123182,0.0002981629886282563,0.000521674798551332,0.0002719564954381337,0.00013532298238422969,0.15978841222951315,0.010743758156013727,0.0001600279311072998,0.00011772031241571846,0.010360068918735076,0.0006393442078610283,0.0001593210610339043,0.001108654891306069,0.00021384349637002114,0.0005955384615031694,0.02879594226242907,0.09323643378639535,0.010987250428966503,0.00024146200505087255
Z_R_1844_E_0049,0.1014071294641374,0.01214047522604888,0.00032456999603136023,0.00040372842239322885,0.00025599418781264505,0.1849508302656782,0.0005964091995699607,0.01403986146820473,0.37390823782555405,0.0011765912418278159,0.0025369653304729623,0.0005781232716644261,0.0006443133437516309,0.0011273097152397994,0.0005876825951365358,0.0002924253062647334,0.14513105957422,0.0032003877317486897,0.00034581130226714064,0.0002543869326941344,0.022387522600432343,0.001381586649202705,0.00034428379604417597,0.002395740475269436,0.00046210369308275276,0.0012869249105301101,0.09225079990232198,0.0013160006990421108,0.03375095914609639,0.0005217857272596345
Z_R_1844_M_0061,0.0002984159041351396,0.00047995487996424995,7.305531766995814e-05,9.087256527395893e-05,5.762004171977971e-05,0.13173594298276275,0.00013424180937433012,0.09551938587122388,0.3071743262587709,0.0002648311550372526,0.027603003258151095,0.00013012595058157928,0.00014502423693599928,0.000253738701562902,0.00013227759559345333,6.582008166226421e-05,0.08447787649828757,0.025499664086660014,7.78363830603335e-05,5.725827527588414e-05,0.000533730584773941,0.0003109722179505603,7.749256676885244e-05,0.11091980386899519,0.0001040118695733031,0.0002896654321278535,0.0004901426710873187,0.05886548795023288,0.09770336217935875,0.05643405880542807
Z_R_1844_M_0067,0.10022440240762374,0.006705004563511459,0.0001792551991622016,0.00022297322503139568,0.00014138179647476707,0.36193074446723744,0.0003293879630227831,0.024336037754402032,0.029628988954269346,0.0006498139075244926,0.12300268400447828,0.0003192889160108851,0.0003558447119859572,0.0006225964506690576,0.0003245683887095364,0.00016150216334071693,0.1907006023453711,0.007294870157723872,0.00019098645783157116,0.00014049413328995052,0.0013096101053839402,0.0007630298332897686,0.00019014283878000427,0.05106922290947514,0.000255213021998294,0.0007107495577674533,0.0012026588197258758,0.09469164613903264,0.0020581242818013077,0.0002881745250749634
Z_R_1844_ON_0054,0.0003680620028041274,0.0033703745768511035,9.010540713312565e-05,0.00011208095115311128,7.106775363901325e-05,0.0013337832183843341,0.00016557197030621563,0.012232886968501918,0.12880807355668852,0.00032663904295060525,0.009039513728911916,0.0001604955276316562,0.2168944561925205,0.008648172586227217,0.000163149336498476,8.118156822624753e-05,0.1236426660277443,0.15092234149462996,9.600230632225916e-05,7.062155596642797e-05,0.0006582958390205401,0.00038354878466360893,9.557824811662848e-05,0.009000307630902163,0.00012828678532232312,0.00035726929300597713,0.2617745994841158,0.00036534115976391785,0.07049467160573257,0.00014485539626540444
Z_R_1844_ON_0055,0.09345769557019745,0.00872416129706899,6.71554484698759e-05,8.353379424274674e-05,5.2966708871570405e-05,0.3116053316987656,0.00012340058464557074,0.0008341884656258426,0.0897882725832369,0.00024344367463664368,0.0005249131053505553,0.00011961711820012227,0.00013331223490721362,0.00023324703582293583,0.00012159499866562321,6.050452237196794e-05,0.044523665446393204,0.1642507785342183,7.15504001406766e-05,5.26341582981691e-05,0.000490627074465826,0.002356600199508059,7.123435008460855e-05,0.2551969299161927,9.561198240135462e-05,0.000266272362111235,0.0025213010387721913,0.010625997138289926,0.013195498010403425,0.00010796054764074818
Z_R_1844_ON_0056,0.05413674599031152,0.010185172906972899,0.0015503145676897376,0.0019284162500533253,0.001222760955918736,0.07075252651310578,0.0028487595332383968,0.16266971855479925,0.11283851255844583,0.005620009750517966,0.012117861655875377,0.05056544721410755,0.0030775745607690905,0.005384615630538961,0.002807076746335638,0.001396774864610548,0.16737684246400947,0.0152867109820777,0.001651774058390497,0.0012150838722243444,0.011326352785635315,0.05440320484430587,0.0016444778967654092,0.10705136003731856,0.0022072468063258667,0.006147020552463112,0.010401369092198283,0.006285901592141423,0.1134080476203749,0.002492319142478703
Z_R_1844_ON_0062,0.016220568623397897,0.020594570759240056,0.007538095588760351,4.3240673444982884e-05,2.7417839480814946e-05,0.001586476412587843,6.38774334621154e-05,0.07224942804513616,0.0014582613013950755,0.0011979216050679255,0.07101742913702175,6.191894901230971e-05,0.23803185626403958,0.001192643387632971,6.294278474367137e-05,0.0011032244562661914,0.054132595123662496,0.00034277230219646667,3.70375548649222e-05,2.7245697045783192e-05,0.11387587007064019,0.11912939664983149,3.687395380512844e-05,0.0002565918716744556,4.949286149304071e-05,0.03765449923774087,0.0013051335194619264,0.0001409481060147513,0.24050578478256818,5.588500831063899e-05
Z_R_1844_ON_0068,0.0009605106123344926,0.1610590501970699,0.00023514298982431326,0.0002924913253824745,0.00018546150117368216,0.0034806987030757985,0.0004320838156958163,0.06817670586244451,0.2563860413548141,0.0008524114545010574,0.009088615452949993,0.00041883611007917083,0.00046678919150253297,0.0008167081989731098,0.0004257616051323625,0.00021185495164727447,0.03263742400133656,0.04582248061537528,0.007501178180072429,0.00018429708431877203,0.01621921022704886,0.0010009255919129674,0.0002494251537103558,0.0017356551285891068,0.00033478277514547726,0.16769721235672042,0.05233214583353634,0.0009534101819865969,0.16946466860068882,0.00037802094295749173
Z_R_1844_VIE_0057,0.0001594288412573245,0.1434713835381394,3.9029838833699335e-05,4.85487119920626e-05,3.0783535184582855e-05,0.002984712534599142,7.17187516491884e-05,0.06667661072016078,0.19539869766577575,0.00014148617279227736,0.007525995127591957,0.0217322880319353,0.11440875577349874,0.003746021387459839,7.066936948581335e-05,3.516441049376896e-05,0.10891716383619149,0.10027428060289395,4.1584125333181124e-05,3.05902612867884e-05,0.0014886329444144697,0.0013696241790942983,4.14004413130044e-05,0.017136909678424458,5.556839167516416e-05,0.05070121298364149,0.017110678654753023,0.020617531346245277,0.12561078293302122,6.274521086262216e-05
Z_R_1845_ON_0081,0.002708009583023516,0.024797470488549078,0.000662948916594885,0.0008246335875060135,0.0005228797225255009,0.009813286102730029,0.0012181928013577854,0.21265563345876476,0.2526728973443035,0.0024032408989813547,0.005181866586070175,0.0011808429654452414,0.18529461973326072,0.002302581148976271,0.0012003683165765977,0.0005972919319209075,0.03068992356370624,0.026979001392240576,0.0007063352465953641,0.0005195968311537263,0.004843399826525473,0.023264017808055662,0.0007032152459545515,0.06621960193922366,0.0009438677216920146,0.06395479593024045,0.004447856270261389,0.0026879910291639606,0.007611669113168527,0.06239196449543202
Z_R_1846_HEN_0178,0.0034905991231945588,0.07237142717428563,5.308500527032374e-05,6.603175183344203e-05,4.1869097499368003e-05,0.15301552848387018,9.754563234299042e-05,0.039944502793597084,0.4982011850444138,0.00019243723399316146,0.049521300439990666,0.008278949444913274,0.034479837762647805,0.0018212559130971026,9.61183536419252e-05,4.782758453969825e-05,0.03683192367454659,0.010344712495081962,5.655912446575922e-05,4.160622308867032e-05,0.013482861948453094,0.0002259652323107777,5.6309293375738503e-05,0.00039183503500341384,7.55793119594573e-05,0.001847361756480085,0.00035615786923859355,0.024768422026095253,0.049715864571144804,8.53405996248683e-05
Z_R_1846_KAP_0079,0.03284702543629791,0.08619488296049321,9.568849634305736e-05,0.0001190256836495451,7.54712364170206e-05,0.04862538337269344,0.0001758311002551876,0.07495261366395159,0.3344767537041328,0.00034687817148087866,0.05385801468561207,0.00017044011228059647,0.00018995401852056585,0.0003323491785537503,0.02377773665809545,8.621172071132155e-05,0.1578588207649822,0.0009435261839058313,0.00010195077775821272,7.499739155332251e-05,0.0154518839438056,0.012209553291843832,0.00010150044416170853,0.021360221643290447,0.00013623565975392842,0.00037940632560241823,0.07735654765537235,0.056448614307338135,0.0010986505202256315,0.00015383089091796056
Z_R_1846_LAN_0080,0.040320125502963836,0.00038814664151788376,5.908092069139605e-05,0.00553877982916696,4.6598183727851106e-05,0.017270413477750168,0.00010856334550408435,0.0007338886672974196,0.5089285897837914,0.10587644304523677,0.00046179945564657905,0.00010523478935420815,0.003760809811954007,0.002026965535983073,0.04747282009893608,5.3229677847100256e-05,0.05010088092107161,0.06798780240587092,0.018280580224797553,4.630561783036009e-05,0.0004316358528760294,0.0002514878523828491,6.266938995634522e-05,0.12431599547843132,8.411594409849715e-05,0.00023425673815969438,0.0022181489380962744,0.00023954935416278092,0.002500102752297076,9.4979762599961e-05
Z_R_1846_WIL_0078,0.000488974710717486,0.004477582367018672,0.00011970609585159642,0.00014890086520612364,9.441434870274087e-05,0.016536521630433915,0.0002199643148887905,0.042089540652082896,0.2707839251150732,0.0004339438201144779,0.052611681546266637,0.00021322020093691492,0.00023763205419068717,0.029944917877404994,0.00021674581730879368,0.00010785067063862672,0.105202440156512,0.24848697868895614,0.0001275401959574724,9.38215698333847e-05,0.011947984957573437,0.06695013612198232,0.00012697682963102227,0.09316217675101193,0.00017043050699053512,0.00047463646848872564,0.0008031320297750706,0.00048536003865582756,0.04566813404702636,0.007574729550769214
Z_R_1847_BER_0537,0.08690789176201158,0.03136515287708365,2.025750817974342e-05,2.519805255885551e-05,1.597746069257854e-05,0.15021377903072694,0.0006618652336276814,0.044601167780310653,0.0070961998399330555,7.343502787373639e-05,0.11759090945271203,3.6082623310352386e-05,4.0213768958808455e-05,7.035920157995128e-05,3.667925293045555e-05,1.8251249672041307e-05,0.12461676385197779,0.2225720582944055,2.158324974575737e-05,1.5877146479594358e-05,0.03387862963716339,8.622948266771992e-05,2.148791293032565e-05,0.0007741675674269783,2.8841450093892946e-05,0.0025788866198007453,0.007631607542087899,0.12563504214238075,0.04145891460188892,0.0019064903787886017
Z_R_1847_HLS_0535,0.07688449028176031,0.06688391856677942,8.274833856796425e-05,0.00010292958866868607,6.526510146829792e-05,0.09563220619011144,0.00015205308862343284,0.06991971185963221,0.12849714595368303,0.07684644948914303,0.005749891891648769,0.00014739113535646987,0.00016426613477687463,0.04621529312803929,0.00014982826184635774,7.45531273516015e-05,0.10589264635171791,0.06715621414385395,0.06132534806766852,6.485533564786527e-05,0.008259194299511068,0.00035223218783956423,0.08428890274960492,0.0006107882626015019,0.00011781222329935774,0.0003280984056141881,0.09751405023441907,0.00033551120784896117,0.0060531763787829325,0.00013302801413301278
Z_R_1847_ON_0233,0.052060844763899404,0.09660322937312751,7.989437635537864e-05,9.937958196521447e-05,6.30141301906317e-05,0.1366777346395759,0.00014680882901957644,0.010846617383686377,0.21768011918877947,0.00028962326968125294,0.0006244855205093277,0.00014230766494416713,0.0001586006513415106,0.0002774923984339607,0.00014466073576562948,7.198181520233345e-05,0.008625648448186876,0.14120998446698477,0.007475764836733325,0.02716163849097885,0.0005836956647693953,0.00034008381880222316,0.07399116518287249,0.04493357328113508,0.07894726162915795,0.0003167824025640073,0.09907791816441668,0.0003239395397566353,0.0009173098282498793,0.00012843992291424958
Z_R_1847_PRE_0222,0.03265756486438728,0.09605068984462893,0.00033810520312105584,0.00042056469152440404,0.0002666696488477673,0.015430286115216945,0.0006212806360092028,0.0041998596843290294,0.32694799692405463,0.0012256574103362656,0.002642761773604483,0.03187870699689411,0.07364962378907136,0.0011743207471791848,0.0006121901150103513,0.0003046200165797879,0.005226427529725162,0.26397114059313226,0.00036023231359713073,0.00026499536803020556,0.023321126317125903,0.03271567637725748,0.0003586411073608825,0.012921139180206294,0.000481374325794545,0.0013405922099906248,0.002268415122290573,0.001370880516060065,0.0038819656645894397,0.0630964949140446
Z_R_1847_WAC_0234,9.329576970885204e-05,0.00015005151981278613,2.2839774954678306e-05,2.841010081960165e-05,1.8014140896688235e-05,0.061609197220121405,4.1968919079512103e-05,0.0023965070322915388,0.12209180331239868,8.279594388138174e-05,0.0001785245645756639,0.06060752847181743,0.043709810505627444,7.932803560133068e-05,4.1354833724072586e-05,2.057777449488605e-05,0.10740143660353392,0.09882240084402408,2.4334511560343342e-05,1.790103942196661e-05,0.00016686377982418331,0.003618549608981848,0.07397212078638211,0.4023042756128176,3.2517929829583007e-05,9.056005083488138e-05,0.0001532365974218846,0.021924841396628862,0.00026223560401484225,3.671771491786854e-05
Z_R_1847_WED_0111,0.0030208468715537096,0.0017184144564699403,4.59410165526279e-05,5.714543661682635e-05,3.623450523301279e-05,0.08284247239179265,8.441829264753032e-05,0.0076536362466012335,0.4099061601157112,0.0001665397244890929,0.01735821662310606,8.18300247026795e-05,9.11988487916569e-05,0.0015761578552002124,0.00999933862387206,4.139112055883738e-05,0.10553808577565374,0.003286183774962239,4.8947601305714995e-05,3.6007007513240006e-05,0.0003356377935486902,0.005861930235268947,4.8731391583524034e-05,0.0017556969353829462,6.540812050567366e-05,0.00018215682083854877,0.2524618966663831,0.0016028659789214083,0.09402265397498114,7.385576925183105e-05
Z_R_1848_BUM_0235,0.08659673475954233,0.00036803259358860797,5.601930339684649e-05,6.96816873417691e-05,4.4183431155849244e-05,0.35493764503645225,0.0001029375121172687,0.0006958580101956436,0.09217258965770463,0.0002030742907722633,0.0004378686640564094,9.978144422510891e-05,0.00011120554927317381,0.00019456852368488563,0.00010143133992834875,5.047127631285137e-05,0.20296684940053378,0.010916521244825172,5.9685456131594465e-05,4.390602624097447e-05,0.002136626310834064,0.0002384555646457254,5.942181551295712e-05,0.002140852046307297,7.975699325302012e-05,0.00022211737958976378,0.14547392919208016,0.09695919208329869,0.0006431874172102435,0.0018174159897884467
Z_R_1848_RIC_0129,0.028106027467790687,0.006551652289316623,0.002529725249885916,1.451122795510125e-05,9.201210042408441e-06,0.04154080189096213,2.1436761370864348e-05,0.008418535736430683,0.5915138513761138,4.22902693323616e-05,0.0565676572550698,2.0779509481996073e-05,2.3158582074231087e-05,0.006875251100753327,2.112310065444324e-05,1.051065529123127e-05,0.0670887640622766,0.018460891680050592,1.2429510429070702e-05,9.143440402935313e-06,0.003322734899063459,0.018755241180177143,1.237460720756135e-05,0.10368626082966477,1.6609412806430233e-05,4.6255997105924625e-05,0.02957553484886701,0.0029250830312851817,0.012724240015723155,0.001097922802414588
