,0 Literaturvermittlung (Unterstufe),1 Bildung (Weltmodell Religion),2 Literaturvermittlung (Methode Sprache),3 Mittelalterlive Literatur (Nibelungen),4 Literaturvermittlung (Patriotisch),5 Literaturvermittlung (Oberstufe),6 Lyrik (Poetologie),7 Lesebuch (Sprache),8 _Rauschen_ (Nathan),9 Literaturvermittlung (Praxis Methode [Rhetorik]),10 Schiller (Drama),11 _Rauschen_ (Wackernagel),12 Deklamation,13 Handlung (Drama) ,14 Handlung (Religion Welt),15 Allgemeiner Diskurs der Literaturvermittlung,16 Literaturgeschichte (Lyrik Form),19 Lyrik (Patriotisch),18 Handlung (Maria Stuart),19 Handlung (Hermann und Dorothea),20 Mittelalterlive Literatur,21 Drama (Historisch),22 Drama (Handlung Poetologie),23 Prosa (Unterstufe Jugendliteratur),24 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),25 Literaturvermittlung (idealistische Poetologie),26 Lesebuch (Form),27 Kanon (Poetologie),28 _Rauschen_,29 Handlung (Ballade)
R_X_1889_HER_0988,3.540063526607794e-05,0.2413469164119839,0.0754400329385024,5.441779732184598e-05,0.16702557533929763,0.0005488711270027618,0.010730741147378216,0.022220888554663667,4.024414790255651e-05,0.03379027892084046,0.00010753219446593274,0.026065706338185855,0.05985581931071233,3.548278554501126e-05,0.03963843799841142,0.18509750865514835,0.0010790871536036843,0.00013329477386219988,4.183570760172463e-05,0.05804517344433623,2.469769613202617e-05,4.142295145276457e-05,0.00600886893203549,0.02609716764793578,0.00019658296995077928,0.04556943367230695,0.00039008584201374007,0.00014770287245398828,6.073196253604823e-05,0.00013006007115007215
V_X_1835_ALT_0967,7.19310452815036e-05,0.12814933170408116,0.0005565570290533093,0.00011057228249878975,0.12790776928201245,0.08922935486898376,0.00026494159237459565,0.00011484035050206641,0.0020398636675799152,0.07061703075109822,0.00021849616797019175,0.023591907480691843,0.00022023201587532482,7.209796758076254e-05,0.0002601639739542213,0.13525701769972875,0.00023452123903224404,0.0002708435129032064,0.011833552686549096,0.00045733743109450595,5.018359375386469e-05,8.416787366235434e-05,0.006335231652339591,0.00015874189962725946,0.34502345943435764,0.05538943939825313,0.0007926208711980695,0.00030011952968755494,0.000123402122995265,0.00026427087527934937
V_X_1835_ON_0966,0.0005591241923970101,0.022009463220045686,0.0043261501091007935,0.0008594847733920983,0.14189462628933022,0.00866897227433445,0.0020594063841154167,0.0008926607138513037,0.0006356235283801362,0.12274033482325397,0.0016983834028836075,0.000737004249481836,0.00171187624946026,0.0005604216891232284,0.002022269678671769,0.12291898492270946,0.017043302436518488,0.017325637580747892,0.0006607609171518489,0.0035549104119496503,0.0003900799886808306,0.0006542417700600073,0.0035830578778959597,0.001233910004801245,0.44449516939276495,0.004375382889203166,0.05182215374041458,0.017553201759428875,0.0009592118686692577,0.0020541928611819073
V_X_1835_ON_0968,2.593015692543285e-05,0.017255614323138952,0.18090207182693985,3.985979385641117e-05,0.05457937950970587,0.08439997086333637,9.550781640196572e-05,4.139837393209708e-05,2.9477919325463953e-05,0.05369107277881384,0.012784334921740782,0.022621859670148434,7.939062624910905e-05,0.0014377203351169715,9.37855503778127e-05,0.0452289778940753,8.454169554542471e-05,9.763537794190157e-05,3.064370046033443e-05,0.0029883238919031115,1.8090498421472156e-05,3.0341366006898007e-05,0.0008720342620434695,5.722428128031932e-05,0.47236767920488365,0.0354961645513541,0.007344378996237124,0.007166839006078831,4.4484775685883096e-05,9.526603207276205e-05
V_X_1835_ON_0969,1.0575258709232286e-05,0.00012840899110143372,0.06888451275033453,1.6256270000231755e-05,9.289463012130451e-05,0.027512313505040943,0.0006147062643460867,1.6883758772939097e-05,1.2022164924536243e-05,1.848827451320256e-05,3.21231742736097e-05,0.025347147000893213,0.0003202557335353137,1.0599799524565843e-05,0.0023412679975041706,0.08868809289115387,3.447917051489624e-05,3.9819249219296593e-05,0.0014518843925348818,0.004673275167379204,7.377961557894921e-06,1.2374309806036638e-05,0.005249562259639421,0.0003112154938885909,0.7692670204894954,0.0029615294242207155,0.0018437947761239491,4.412339147468411e-05,1.8142505379092565e-05,3.885294401683077e-05
V_X_1835_ON_0970,5.602441437965754e-05,0.009830776066001051,0.05228634536212807,8.612063608103403e-05,0.01421788477332678,0.034420486711667614,0.009356858524045145,8.944487541997792e-05,6.368967114580388e-05,9.794509817412451e-05,0.006270515452333072,0.03820095378815497,0.00017153052160968958,5.6154423946824116e-05,0.00020263203775821795,0.05501887815509479,0.00018265986577775624,0.007836371080800035,6.62084451572296e-05,0.004931455794598853,3.9086133678775573e-05,6.555522463298526e-05,0.00035902349071492804,0.006223975076373064,0.7399769600190722,0.018739425452359418,0.0006173429005540174,0.00023375193324164133,9.611332140329598e-05,0.00020583075036909257
V_X_1869_ONJ_0971,0.004865286305857598,0.0728527733309022,0.08109450857093105,6.805993487889559e-05,0.18238208589271918,0.0320230405042936,0.00016307800758226407,7.068703476140806e-05,5.033305683626161e-05,0.0012826573905599383,0.04111308316835973,0.015726646813333505,0.00013555817353129673,4.437805630449143e-05,0.00016013726699865127,0.03142812285249104,0.00014435353865854347,0.00016671078351634196,5.232360872943372e-05,0.012334029821359387,3.0889225090513674e-05,5.180737768000445e-05,0.0075152477376363115,0.0025082150054177798,0.4317263488497984,0.07989315441359596,0.0004878774649332625,0.00018473088539746235,7.595701440880654e-05,0.001367917913436798
V_X_1886_ON_0980,0.00019675950170022053,0.002389132010632421,0.15149442390170315,0.0003024583769243831,0.049933657570666264,0.23336484695981152,0.0007247187287669386,0.09136857578345402,0.0002236801240469457,0.00034398625892138635,0.0005976723536405692,0.000259356670397878,0.0006024205756009857,0.00019721609938062835,0.000711650076476015,0.0004068544106228183,0.0006415071816281283,0.0007408627864229777,0.00023252613743005997,0.0012509964883570634,0.00013727172824882817,0.00023023200644674098,0.001260901767808444,0.005790364773341088,0.23676294548929233,0.21042932973150053,0.002168127642852833,0.0008209441261520547,0.0003375530014095483,0.006079027736363248
V_X_1886_ON_0981,5.871057137495011e-05,0.03906983591540102,0.13150717388777952,9.024979212147831e-05,0.01969419672711661,0.2981766348549457,0.00021624699333128454,9.373341605824805e-05,6.674334796814126e-05,0.05603985825255694,0.00017833794593925692,7.738878263761612e-05,0.0049743733610966056,5.8846814405012584e-05,0.00021234747114063743,0.00012140026127163881,0.0017896239114146236,0.00022106417797093813,6.938288758694134e-05,0.005167900291633127,4.096016471618533e-05,6.869834762990869e-05,0.0003762372977977279,0.00012956613645454543,0.41426143142767674,0.00045943501086588204,0.026218241365771087,0.0002449594469228229,0.00010072158859335895,0.00021569954982147944
Z_B_1852_KAL_0886,0.0010859261287126229,0.16805887114247733,0.05790735129862589,5.914878101695796e-05,0.10508278177080098,0.18808975001336387,0.00014172604449782088,6.143191214156017e-05,4.374290046000771e-05,6.726997647967419e-05,0.009543911289741516,5.0719808320887404e-05,0.00011780940924390681,3.856759397409504e-05,0.050416666034548634,7.956447655516246e-05,0.0001254531886098642,0.0011923310045369743,4.5472827446297516e-05,0.029573184115745586,2.6844868628119444e-05,4.502418703323837e-05,0.003388925517568444,0.1551071947045824,0.0892467388295906,0.035914335076240464,0.07060300360094894,0.00016054388983600747,6.60118881977003e-05,0.033659697720074475
Z_B_1852_KAL_0887,4.0426138145821384e-05,0.18867147968470058,0.054235890559324214,6.214299194320598e-05,0.12360790599143374,0.19430975577941545,0.00014890045559595703,6.454169901107879e-05,4.595723976254691e-05,7.067529599971874e-05,0.04854353916753367,5.3287330451361505e-05,0.00012377311997992008,4.051995054494685e-05,0.002347158175591852,8.359216437808429e-05,0.0001318038403326886,0.002353160208722272,4.777473856679988e-05,0.007960329101805821,2.8203801096008564e-05,4.730338722033447e-05,0.002460007235275184,0.08482551274048634,0.18510368530717644,0.10045924903266173,0.00044546274436740196,0.00016867089196224766,6.935352116976694e-05,0.0034499377053448166
Z_B_1852_KAL_0888,2.3417643307934737e-05,0.06849362690317375,0.244332167218575,3.599756212588611e-05,0.04674100759992284,0.1731174262957484,8.625354578657711e-05,3.7387060828756237e-05,2.66216437566842e-05,4.094006868611052e-05,0.02302004975050255,3.0867744349976134e-05,7.169803764942552e-05,2.3471986003065724e-05,0.04343265217168575,0.0013233622450878454,7.634999188874838e-05,0.006462874075787887,2.767446603115103e-05,0.00014888932575392777,1.633761185923558e-05,2.7401426403560912e-05,0.00015006821825494282,0.16260650705596605,0.09638799702170475,0.040981327311156904,0.09077877063683697,9.770596365538288e-05,4.0174404367902164e-05,0.001360975013141988
Z_E_1843_HIE_0021,2.1299507282926058e-05,0.036206876903196586,0.19556093426773238,3.2741566970921394e-05,0.04657193649546584,0.14644248063235696,0.007036177647992107,3.400538491161787e-05,2.421370449719117e-05,3.7237021662544415e-05,0.05224764221399475,2.8075743444560994e-05,0.05688664006468073,2.1348934657640752e-05,7.703717409230854e-05,0.17862567076442595,6.944410190647667e-05,0.0012398204553395506,2.5171298538903935e-05,0.032604809161881895,1.4859867758917409e-05,2.492295546441477e-05,0.06507526836345978,4.700507595829077e-05,0.025629939282218434,0.008284024373062589,0.146926754739339,8.886841673593981e-05,3.654061201501897e-05,7.825326895569456e-05
Z_E_1843_HIE_0030,2.210703436753366e-05,0.15492918326328076,0.06997901565338216,3.398289625475451e-05,0.0001941914460076684,0.05691128341467124,0.16136189794367653,3.529462925769017e-05,2.5131717385491215e-05,3.864878688054685e-05,0.049414161849468945,2.9140177609672008e-05,6.768533287307809e-05,2.2158335679672024e-05,7.995788036850667e-05,0.006063640426094283,7.207693244151367e-05,0.300377849762851,2.6125616639079084e-05,0.09040947721958413,1.5423249133407336e-05,2.5867858146840536e-05,0.015186489514448604,4.8787176898286925e-05,0.007946068850973226,0.03989132200513163,0.045378061681044905,9.223768028402168e-05,0.0006397187792421829,0.0006830128859226626
Z_E_1843_HIE_0031,2.3936441183759673e-05,0.14820214624651015,0.009307500257643837,3.679505735289121e-05,0.015848481539105445,0.038815082161791296,0.11346526169713587,0.003947770417755251,2.7211423524456825e-05,4.184706092231408e-05,0.014407744097560807,3.155159284786698e-05,7.328644640363754e-05,0.0013271770139759063,0.18904840337105858,0.013081345440371438,7.804146071378221e-05,0.20273539996830317,2.8287570176720012e-05,0.12330317281564053,1.6699557688590313e-05,2.8008481589507995e-05,0.031429833479733896,0.0013560094516979523,0.00013292125021452896,0.04514719616239322,0.00026375986599671376,9.98705557850557e-05,4.106443396543804e-05,0.0476541946809573
Z_E_1843_KEH_0025,0.010759678364164324,0.3193907894936683,0.02154841678544989,7.785985593125592e-06,0.0474750944515853,0.00449068039481951,0.11556180925793598,0.0015247627597666422,0.20834192110671476,8.855010343670103e-06,0.010632119140192903,6.676446920508842e-06,0.008977685475958315,5.0768033741511784e-06,0.028145769744019992,0.016418152671301152,0.0015331901310102324,0.016288871169730282,5.985766287796397e-06,0.06318108688299469,3.5336951462780425e-06,5.926709993946978e-06,0.07379807552484172,1.1177865877343707e-05,2.8126683681041855e-05,0.030924679516099476,0.0008830906206267879,2.113302069520458e-05,8.68940325811545e-06,0.020011159117948568
Z_E_1843_VIE_0018,8.99118352713101e-06,0.12762705643559075,0.0008038361373968199,1.3821232279743305e-05,7.897988040485823e-05,0.024125493419760953,0.1388097754095986,0.005398986978829576,1.0221356678071243e-05,1.571890332130235e-05,0.03674071312500572,1.1851643261863035e-05,0.0010065524438285624,9.01204835707383e-06,3.251978374310702e-05,0.0044241999503178316,2.9314512153923608e-05,3.385469684355879e-05,1.062558686326564e-05,0.4961776009362423,6.2728116868893504e-06,1.0520753538683809e-05,0.07421868999994227,1.984230240792998e-05,4.992886562207055e-05,0.08597971979211325,0.0023018795388248356,3.751411870822523e-05,1.5424927180549775e-05,0.001991081225970321
Z_E_1843_VIE_0019,0.008216388623244763,0.23422775947822932,4.321839814047654e-05,8.586284385739403e-06,0.03775793817521622,0.004496108639808005,0.2775153029439552,0.010196395450075862,6.349902343702329e-06,0.0025946476019154795,0.005338783640633728,7.36269946304514e-06,0.04000675312118831,5.598633213427813e-06,0.03240725863693001,0.01643315581626159,0.007924910448478331,0.08547420331203331,0.02965672279714696,0.06070422438671536,0.0030449350437798312,0.00928170219697047,0.012504051214143509,1.2326806169955548e-05,3.101774361442302e-05,0.012664018476564497,0.014354428708419777,0.000783564754969355,9.582561722490758e-06,0.09429270350426679
Z_E_1843_VIE_0020,1.8036659826648792e-05,0.0935071023127098,0.0021035161641188437,2.772592331839243e-05,0.021761995293071757,0.02826607860763753,0.2686379467221775,2.879613841662763e-05,2.0504434462149497e-05,3.153272438481493e-05,5.478776291490985e-05,2.3774852026541568e-05,0.018221851862222443,0.11490973115805324,0.030015624018469397,3.729575720595166e-05,0.0005497960069520725,0.11741451630879711,0.02064289401519115,0.050195653837278066,1.2583501405754545e-05,2.1105036075022874e-05,0.02466508347494683,3.980442147904034e-05,0.00010015922398184009,0.042366281774902974,0.02082032781438043,7.525476438057816e-05,3.094299694438339e-05,0.1453992964322682
Z_E_1843_VIE_0024,1.2291388772076125e-05,0.1410130975167587,0.0141480287209537,1.889430226252989e-05,0.02453329263131065,0.03967260190615814,0.14726639903633007,1.962361855327232e-05,1.3973095792019592e-05,2.1488511630287685e-05,0.02078213115256255,1.6201777494580595e-05,3.7632670519216364e-05,1.2319912017733004e-05,0.021123844707545032,2.5415828416856336e-05,4.007437557696019e-05,4.628103067958833e-05,1.452569827695831e-05,0.42166591999400777,8.575241168743213e-06,1.4382385981661887e-05,0.08439632167137139,2.7125400376160725e-05,0.0017412225543195507,0.06601109876736908,0.017199707916589545,5.128363981151463e-05,2.1086631830503706e-05,4.515791556320652e-05
Z_E_1843_VIE_0026,9.141085005999443e-06,0.21435930408906678,0.0045497866795715285,0.00026288825687112,0.03367323713605899,0.004869623792593717,0.23294472322714116,1.4594051872176772e-05,0.00025922836395639846,1.598096969409332e-05,0.032127687680891075,0.0007585590233403652,0.025906993367341546,9.162297695471025e-06,0.02466788498785606,1.890170853469292e-05,2.9803245223482246e-05,0.003269294875862235,1.0802737199463566e-05,0.26755746000923075,6.377392329214193e-06,0.016682748107436318,0.027928277964225867,2.0173114304509347e-05,5.0761282263593586e-05,0.04137840783382594,0.007814661712434966,0.005014871481819781,1.5682092367849663e-05,0.055772981433984924
Z_E_1843_VIE_0032,1.9419180108100073e-05,0.2835785971780486,0.013894493744147623,2.9851131182711428e-05,0.023430064666596615,0.025146443381624382,0.32940467072639495,3.100337887972301e-05,0.09358863565444882,0.0005625743559145226,5.898727624682374e-05,2.5597208018787606e-05,0.012217822396375592,1.946424401869225e-05,0.0016561101987977835,0.039158377132256776,6.331355483739938e-05,0.04923521006433498,0.00530919547030447,0.04769968382230209,1.354803397843315e-05,2.2722749149112675e-05,0.03871404271070734,4.285545312875311e-05,0.00010783648572875876,0.0006805879140576765,0.025587965618747308,0.00801039253789713,0.0016191886859058802,7.134504586011574e-05
Z_E_1843_VIE_0038,0.0007141518417158452,0.19387322852143868,0.018794659034179758,3.889878858388385e-05,0.02157653515845695,0.012791585961451872,0.4933075508556495,4.0400274048135834e-05,2.876721730836485e-05,4.4239636863783736e-05,7.686588403702608e-05,3.335553272558009e-05,0.01592095413212702,2.53637126309886e-05,9.152441453941302e-05,0.004185406139391811,0.0007713502772513691,0.0007841282756815631,2.990489187998366e-05,0.028403609986008264,1.765434302066128e-05,0.0007184566981352575,0.00291755038469094,5.584462447062591e-05,0.000829367779679582,0.020174580927395828,0.025077326803938454,0.00010558058377187457,4.3412263767348604e-05,0.15852774505515962
Z_E_1843_VIE_0040,0.004165488414194108,0.24233814540846377,0.007759281384975655,1.8043072000327477e-05,0.001700701563338036,0.019672663544417122,0.3380946425135223,1.873953097309271e-05,1.3343576806372343e-05,2.052040647693336e-05,0.011857867739097253,1.5471851450568506e-05,0.010899593120728227,0.0012898420356382704,0.06170967640634986,2.4270788923639534e-05,3.8268935992264645e-05,4.4195967503769896e-05,1.3871283322589266e-05,0.10168176231345193,8.188907517090238e-06,0.009918832440869309,0.03937609151360088,2.590334087093435e-05,0.01252643249830063,0.02054108655353808,0.0010878969355793086,4.897319798853065e-05,0.000659175213757847,0.1144310295403514
Z_E_1843_VIE_0041,8.042402073132108e-06,0.11853796834548908,0.01648186394978942,1.236276701553623e-05,0.013425283671427386,0.013260403407013288,0.1254756484104162,1.2839967351267308e-05,0.0011037852242410482,1.4060189103819095e-05,0.034615131199428044,1.060101598989868e-05,0.010095334147910131,8.061065172498428e-06,2.9088181261585856e-05,1.6629879254528668e-05,2.6221141255560575e-05,3.02822296150789e-05,0.00022843282964133863,0.4827884589794379,5.610882434195377e-06,9.410566452692735e-06,0.07930365263956322,1.7748472549772374e-05,4.466019530981637e-05,0.09573468630391867,0.001183263107754734,0.0002524839886017635,1.3797234364133754e-05,0.007254187606164257
Z_E_1843_WIN_0039,1.9007224930850844e-05,0.2848065558303925,0.06378855462732935,0.0005466283517491859,0.031729001383279595,0.01995629672099091,0.3534613648238041,3.0345678483999613e-05,2.1607792221381454e-05,3.322952203041364e-05,5.773593022158277e-05,2.505419321034744e-05,0.03213764421197407,1.9051332863323853e-05,0.0021383882366632807,3.930266762211459e-05,6.197043187545516e-05,7.156831310689716e-05,2.2462328671521188e-05,0.00374272123683574,1.3260628294573407e-05,0.011922681692267597,0.07307668206814638,4.1946324849831206e-05,0.0026926012477784624,0.05654648159464007,0.03849781928878058,7.930427515112682e-05,3.260806094970866e-05,0.02438812398088503
Z_E_1844_BIL_0048,3.0118264393344717e-05,0.1971351651946016,0.02892858197217389,4.629774565128548e-05,0.00026456327052054904,0.06277729844733497,0.1534271358753151,4.808482937943639e-05,3.423904338732376e-05,0.0008725272178345815,0.0501037236357874,3.9700104461141224e-05,9.221339765123557e-05,0.003309679110920419,0.0296243519070132,6.22777990534154e-05,9.819644154183035e-05,0.014871114244166237,3.5593115580013215e-05,0.11825316622050376,2.1012383998759332e-05,3.524194959864253e-05,0.042826390483681205,6.646685703738809e-05,0.0001672494806860135,0.14207367191605924,0.00033187846595307633,0.00012566311679972712,5.1669731094914855e-05,0.15424672777782025
Z_E_1844_DEL_0060,1.572100334520064e-05,0.2543953762711457,0.01723978638035602,2.416630004815088e-05,0.03180666788968475,0.005379191328197129,0.4147450201349624,2.50991143996519e-05,1.787195001009187e-05,2.74843607575578e-05,4.775377549610249e-05,2.072249140545861e-05,0.026153307604141196,1.5757485312267412e-05,0.04413608953411707,0.015438839961163355,5.125616024232254e-05,5.9194632244167986e-05,1.857874284492793e-05,0.009942888733241794,1.0967954687592512e-05,1.839544272192784e-05,0.001384606571603123,3.4694086889703044e-05,8.730017145107787e-05,0.12208982213809669,0.027562267993937486,0.0009215004573260017,2.6970346125531368e-05,0.028302700984045654
Z_E_1844_HEN_0066,0.013378587720867884,0.14387667031760148,0.0025388804304150255,6.276462804627495e-05,0.040371932983163404,0.0028560188211235013,0.004596309016591013,6.518733014347366e-05,4.641696464125738e-05,0.0011828620490535284,0.02902249984053534,5.382038055739771e-05,0.00012501126184536688,0.03449679801811985,0.009039516138566921,0.0011959081289724313,0.00013312231604671314,0.1502035084432603,4.825264446381473e-05,0.041384351772351224,2.8485932684089787e-05,0.21900929040142236,0.2214461292930447,9.010735837503493e-05,0.0024496952242365902,0.06700830210213844,0.0015613986154085686,0.00017035816051340474,7.00472864888473e-05,0.013487766419321817
Z_E_1844_SCH_0221,7.179047300090444e-05,0.06340816903415514,0.012281055731994391,0.00011035619502416622,0.12179501050155703,0.13204879378048118,0.0002644238264541934,0.00011461592209411394,0.04502969389724178,0.00012550822715236745,0.00021806916868895586,9.462993086947047e-05,0.0021740660180426777,7.19570690898574e-05,0.04129920781360458,0.02750814806954394,0.00023406292252522418,0.002224578606824003,8.484043335610157e-05,0.08058128381676503,5.008552174344088e-05,8.4003387383758e-05,0.004368586540940896,0.3147949990704342,0.025804096190617302,0.06309825136406448,0.06137326808683636,0.00029953301677681626,0.00012316096262018168,0.00026375442011748463
Z_E_1844_VIE_0051,1.0667385672704303e-05,0.1827818283702484,0.004438315734577302,0.006985643066567434,9.370388693773214e-05,0.01584619473014911,0.2924572031897163,0.0003074160583890252,0.00581983121265408,1.8649336160730055e-05,0.009905500354253886,1.4061113216976165e-05,0.06740203050879211,0.0020433886508630394,0.10080225224142172,2.205775514397707e-05,3.477953775601141e-05,0.17746553298946208,1.2606486423867139e-05,0.04275444993746177,7.442235086669091e-06,1.2482109304737972e-05,0.007618375844112088,0.0006043118810372102,5.923696965856552e-05,0.017506589744951215,0.008538717061797506,4.450777489133764e-05,1.8300554839281315e-05,0.056373923278453204
Z_E_1844_VIE_0053,2.373538578798769e-05,0.14437283681979762,0.042181412224101926,0.03557305450951153,0.012484764247802448,0.00941367860026238,0.11251220426801532,0.011668044043010643,0.08143803072858366,4.149556433470362e-05,7.209808810192579e-05,3.128657358545598e-05,0.1738787968787461,0.0013160293208933837,8.584738711599524e-05,0.03493952852785358,0.013645893925503035,8.937135894206828e-05,2.8049967244285475e-05,0.048609866596544746,0.1815761184249427,2.777322287633005e-05,0.004674940412785004,5.2380723978438794e-05,0.00013180477118729074,0.051875293618220894,0.011245574669157876,9.903168780275282e-05,0.0019790777936855436,0.025931979659624328
Z_E_1844_VIE_0058,0.05024692112034224,0.10707223592884507,0.033407842245944876,6.914329173013737e-05,0.005292861925297023,0.009268459147599113,0.07485636661149558,0.03802937739172431,0.08943507806021489,0.0013030743315154594,0.00013663048227339816,5.929005539813794e-05,0.13482585046577691,4.5084452386530184e-05,0.018529250080258648,9.30086760745253e-05,0.00014665131333883077,0.00016936443385878917,0.031888533729692456,0.09089436460613594,0.2694076499490549,5.263203138639388e-05,0.00028824759182127584,9.926481779775073e-05,0.00024977846052998744,0.017494114268719618,0.0053933936926690105,0.00018767137411064447,7.716607451305252e-05,0.020980693389494574
Z_E_1844_VIE_0059,1.6799408657376977e-05,0.20416415169998434,0.027111260866731022,2.5824022890346525e-05,0.0001475684800147046,0.015351690459818377,0.026128534852868507,2.682082501221082e-05,1.9097902667605732e-05,2.9369690846986832e-05,0.0018802686782637685,2.2143981136264967e-05,5.1434921036506566e-05,1.683839315855176e-05,6.0760981566161157e-05,3.473739996822385e-05,5.477215182844206e-05,6.325517497561671e-05,0.2510829282193257,0.1318120302973773,1.1720317646819285e-05,1.9657305130806386e-05,0.11992282145864107,3.707397873130011e-05,0.014269892163572502,0.0001314624660991718,0.011617860411193665,7.009255329947884e-05,0.0027726791602365724,0.19304645177732066
Z_E_1844_VIE_0069,1.9553554484708627e-05,0.20569848737843943,0.009200096239591463,3.005769124968685e-05,0.010285129558403707,0.005625994575574282,0.3636209957248263,3.121791212399648e-05,2.2228870549601696e-05,3.4184646727039757e-05,5.9395448910622105e-05,2.577433232842874e-05,0.0421101879599204,1.9598930222826974e-05,0.04105647788344254,4.043235430418036e-05,0.0037897294423820116,0.01870351431177211,0.0032168032078300295,0.09380604845829978,1.3641781943588696e-05,2.287998314327451e-05,0.045369321704774854,0.006430542476190123,0.0006408652187275434,0.05338126879792679,0.03960437200823616,8.158373832473332e-05,3.354532283068459e-05,0.0570260704865191
Z_E_1847_HEN_0536,0.0036078530594866385,0.10864428269271471,0.012218386968479775,6.708961555629546e-05,0.003947585050945509,0.05176367745569728,0.27698098332786264,0.0012577489192325362,4.96154667048479e-05,7.63010967074447e-05,0.11893953811157833,5.752903750225649e-05,0.04171606357029419,4.374536563841445e-05,0.013226620453444329,9.024615642532586e-05,0.00014229551394701054,0.14986111091386362,5.157763962633836e-05,0.027603091135304136,3.044884247747118e-05,5.106876839826477e-05,0.045426333137550026,9.631647984462513e-05,0.00024235960527601108,0.10726780261219403,0.00048092187597878786,0.0001820972074795928,7.487410771929787e-05,0.03580243581207032
Z_E_1847_HIE_0534,1.564734362414394e-05,0.18207001891998198,0.001824863392404746,2.4053070448141754e-05,0.028676000135918662,0.058597553835439416,0.17980791342532051,2.4981514159714736e-05,1.7788212170745596e-05,2.7355584603620946e-05,0.0980156921166054,2.0625397542999005e-05,0.000899804693396822,1.5683654657367706e-05,5.6594132382660126e-05,3.235518850679556e-05,0.006014295434354271,0.09376759405979068,0.06646646250106726,0.026082346157018255,1.0916565061554603e-05,0.06391058887487361,0.11595827387930695,3.4531530040976684e-05,8.689113227361015e-05,0.028660998635610443,0.027433126810798993,0.002620976951174762,0.0004527925091716884,0.018373274342293296
Z_E_1850_BEC_0866,1.4492946046945265e-05,0.14733334719614916,0.011158802970367443,0.00041680230746219386,0.04668111362732295,0.02744684716926419,0.0036040954351756224,0.00041766225436070065,0.0004109996450303443,2.5337400472958247e-05,0.0075399751812793,1.9103739329034896e-05,4.437320090928555e-05,1.452657819934517e-05,5.24188467319126e-05,2.9968153868889427e-05,4.725224902342777e-05,5.457060166871583e-05,1.7127451203921513e-05,0.6806456580619464,1.0111185147807117e-05,1.6958469699706662e-05,0.03599453925313843,0.0035826979090981706,0.005209289732303212,0.017077935748969895,0.00015970032795992544,6.046924710149854e-05,2.4863538457556174e-05,0.011888959572311076
Z_E_1850_BEC_0868,1.1477262734795832e-05,0.27695367955309586,0.0035255504277769112,1.7642829079685372e-05,0.047277976012279656,0.007051443086441286,4.227387845064902e-05,1.8323838755714335e-05,1.3047581082767306e-05,2.0065209744307018e-05,0.020342911247421137,0.000327560155220642,3.514005251727927e-05,1.1503896729580608e-05,0.0003539430755366506,0.004710205052388185,3.742003006808878e-05,4.3215584389741905e-05,0.004700036235247222,0.5387048960621308,8.00725595235399e-06,1.3429761740169585e-05,0.0306918382041907,2.532873645742968e-05,0.0025631863730646463,0.05820207533131424,0.0007513330022790664,0.00036031835354173987,1.9689948646032538e-05,0.00316648196172268
