,0 Oberstufe (Rhetorik),1 Kanon (Poetologie),2 Literaturvermittlung (Lesebuch Methode),3 Handlung (Ballade Drama),4 Unterstufe,5 Literaturvermittlung (patriotisch),6 Handlung (Hermann und Dorothea),7 _rauschen (Wackernagel),8 Schiller (Drama),9 Mittelalterlive Literatur,10 Literaturvermittlung (idealistische Poetologie),11 Literaturvermittlung (Sprache),12 Handlung (Religion Welt) ,13 Lyrik (Poetologie),14 _rauschen (Handlung Methode),15 Literaturvermittlung (Praxis Methode [Rhetorik]),16 Prosa (Unterstufe Fabel Volkslied),17 Oberstufe,18 Literaturvermittlung (Ästhetik),19 Literaturvermittlung (Methode),20 Deklamation,21 Lesebuch (Form),22 Prosa (Unterstufe Jugendliteratur),23 _rauschen (Nathan Religion Nation),24 Drama (Handlung Poetologie),25 Handlung (13),26 Lyrik (patriotisch),27 Handlung (Welt),28 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen),29 Mittelalterliche Literatur (Nibelungen
Z_E_1857_KRN_0739,2.2530179789304405e-05,0.00014656696205049647,0.12018604568443329,0.00013300075918986192,0.014064919525773946,0.0003175200554129098,0.0001112387001402332,0.0011196734098770087,0.017477496542728625,3.255447959976595e-05,0.0013812936920168778,0.00022509623175760376,0.02063815902998616,0.00021601274860704966,0.32589620704434874,0.00020223332077124804,8.173608691018488e-05,0.002506497747485476,0.10078702539997038,0.3068776975774522,0.0054584601469710335,0.00252146366503512,4.933236550227532e-05,4.699452900739005e-05,0.00019068508587109136,2.4982545736135226e-05,9.928286850053413e-05,0.07906095061594323,7.124003427460663e-05,5.3102964857277226e-05
Z_E_1857_PET_0768,8.493612022832567e-05,0.0005525401584292355,0.00974339355776139,0.12252263257777075,0.00014721889083400833,0.00933176218233292,0.004486731291683263,0.0001536621692050638,0.004877482682760769,0.000122726548084136,0.0011399397731036902,0.0008485862422004741,0.03306230549342435,0.021151215149494997,0.3337678660742388,0.00482977027807057,0.0003081354063624486,0.0013144518238143836,0.11964322842846005,0.009893108902902424,0.00024087832682943475,0.0013708715676518126,0.00018597719887872795,0.00017716383105562664,0.0007188602812208475,9.418125057578772e-05,0.0003742847032040824,0.2655114619747122,0.00026856652600218086,0.0530760605887072
Z_E_1857_SCH_0791,1.0333377053343549e-05,6.722235226679629e-05,0.006133777981131638,0.04707071608000859,1.7910734611768822e-05,0.0006404684201628713,5.101918591961393e-05,1.869462755023583e-05,0.0020779146793144707,1.4930982159292747e-05,0.00013868572595402066,0.010989699992404142,0.0005585052335262533,0.12281917361158678,2.958249466042918e-05,0.002072109960821794,3.748793009227357e-05,0.0001599169620347148,0.004659081446988967,0.11551143658920521,0.5923517246333604,0.00016678102039714024,2.2626092576072926e-05,2.155385319686545e-05,0.014932630368191818,1.1458144908654354e-05,0.0005403748052642831,0.07881715329429227,3.2673957435621335e-05,2.435546292361118e-05
Z_E_1857_WID_0839,4.177638672664315e-05,0.004272900052863475,0.018796305358227593,0.002247180261618398,7.241057515242983e-05,0.0005887587561414847,0.00020626337647929402,7.557974379697147e-05,0.024405234360095288,6.0363856043885834e-05,0.05257537110656968,0.02242359527262598,0.04827094785505794,0.22846492459324463,0.1521625210979964,0.008377248465486983,0.006153252755188954,0.0006465217339524525,0.12486594281146055,0.026872202948790613,0.00011847758184199765,0.0006742721542828661,9.147410267633697e-05,8.713919002018712e-05,0.024360353489035716,4.6323664606719834e-05,0.0001840943813407903,0.25262800216162207,0.000132096203852227,9.846570320144995e-05
Z_E_1858_BRE_0658,2.0719465350457047e-05,0.00013478761022442655,0.0043612252928224675,0.01302094335466704,0.0010281152679432852,0.03700349156769949,0.04574361062816633,3.748461763925273e-05,0.001189821635026997,0.001022140563122847,0.037981771422119864,0.02600426891503579,0.025924920311177744,0.0964422883327078,5.931589159407645e-05,0.00018598015291546445,7.516708860980676e-05,0.0032972569757441163,0.16313330658338526,0.045078046945024534,5.876027928991884e-05,0.07574179785206983,4.5367602355561746e-05,0.019887266351452618,0.05573869638392064,2.297473857673301e-05,0.0893895228018767,0.2463423748343144,0.010979741370482663,4.883516468382622e-05
Z_E_1858_GUD_0704,4.169297722485442e-05,0.00027122788490078516,0.0027862131223510764,0.27377628308482305,7.226600233340603e-05,0.0005875832577709617,0.00020585155710434492,7.542884350928804e-05,0.0003976614585335546,6.024333534898677e-05,0.00055956738864401,0.0004165493640900979,0.0002568792433837889,0.05430714381715976,0.00011935907010502132,0.0003742406547960638,0.00015125581961014046,0.008631512951166386,0.02678468412006083,0.004856275081354116,0.00011824103299589384,0.0006729259223833304,9.129146818042595e-05,8.696521048305253e-05,0.14610251748812464,4.623117614401106e-05,0.0001837268239277901,0.4777360802695413,0.000131832464467019,9.826910948210677e-05
Z_E_1858_KRI_0748,2.0455615895775582e-05,0.00013307117416519451,0.01801963080078814,0.0001207541381949334,3.545550556591458e-05,0.0002882830209732822,0.0010805632713562796,3.70072744377863e-05,0.030561690690240603,2.955688488095433e-05,0.07766035888846345,0.02469355343025627,0.008942137579539041,0.17651824658422,0.1940128971003592,0.00018361181178801162,0.004972046664476559,0.00031656639777244915,0.008243398186727967,0.10523718225686128,0.006914983498352815,0.024819338172680498,4.4789874265610984e-05,4.266730419232637e-05,0.0001731269306374432,2.268216962563377e-05,0.1940444775279495,0.12271857366643765,6.46802995427065e-05,4.8213279352657537e-05
Z_E_1858_KRI_0754,2.101133025297335e-05,0.002149044500572005,0.0003979433179445664,0.0011302137478709897,3.641871946204338e-05,0.002308472962128723,0.08663514241246466,3.80126449839786e-05,0.02434870140858954,3.0359851917785524e-05,0.0002819960574699457,0.00020992159442971144,0.00012945524587419421,0.375506255450646,0.027226987194957437,0.00018859996372054593,7.622593036167906e-05,0.0003251665051045809,0.06078865852684214,0.1362691583534394,5.958800640047406e-05,0.0003391235102911804,4.6006673423030786e-05,4.38264398371982e-05,0.00017783024152590577,2.3298372402298292e-05,9.258981322100017e-05,0.28100403068365565,6.643745861661917e-05,4.9523081593781536e-05
Z_E_1858_MIT_0759,1.4178070415857473e-05,0.0007711851607686771,0.00434223517624905,0.002799503118771622,0.0007035263901824824,0.00019981295072613313,0.28319285584864523,2.5650253971881323e-05,0.00013522834146275124,2.0486285881135764e-05,0.004263996035569115,0.000141651342956372,0.09514059050418078,0.04834150507302669,4.0589121078919786e-05,0.000127263887334295,5.1435896498233225e-05,0.00021941655053461565,0.08175620247771223,0.09127304275351587,4.020892254391803e-05,0.00022883448837803674,3.104448159815026e-05,2.957329891096283e-05,0.00826741693537746,1.5721325614208106e-05,0.013641511726152598,0.3641070854803342,4.483081057581995e-05,3.341729103265741e-05
Z_E_1858_SAN_0788,9.083766261842893e-06,5.9093182452416305e-05,0.05802683352106145,0.007013598492669833,0.032640627427023526,0.0001280184176864629,4.484945796237278e-05,0.006976408855388394,0.024446551984444346,1.3125384982528655e-05,0.011866872268162205,9.075478202257252e-05,0.001795960743805199,0.38549570594997,2.60050964510779e-05,0.000951533734609131,3.295453101542777e-05,0.0023155704487051935,0.045855510520637015,0.12851259178992874,0.10529538279190706,0.0036265997446663254,1.9889929044383632e-05,1.8947355106823436e-05,0.06967663043248679,1.0072516429743885e-05,0.010914989956677014,0.0466659106127052,2.8722709977814275e-05,0.05744120359575916
Z_E_1858_SCH_0789,4.5410231084082093e-05,0.0002954099646894305,0.0008600454044870336,0.00026806688919709016,7.870907965590222e-05,0.002814551217043065,0.22638055940103308,8.215391277262751e-05,0.000433116076788035,6.561449820960568e-05,0.01583151950945056,0.002628268318765693,0.08943757565980477,0.1330847802410405,0.0001300008614452958,0.041724633442136956,0.008863062784501873,0.000702758271838254,0.18139337072975628,0.08139956148810643,0.07841367511028888,0.018129565172382595,0.0392418767978979,0.03053884349086794,0.0025589116557835187,5.0353045805924114e-05,0.0002001075021798121,0.04409688232039372,0.00014358635612768424,0.00010703056646550175
Z_E_1858_SEY_0808,2.1486964413171516e-05,0.0001397804690054321,0.00040695157365984886,0.01659013859188581,3.724313118839613e-05,0.0003028179177852925,0.008337736097115895,3.8873138453748654e-05,0.0012338955034514286,3.104710886424245e-05,0.0630546962578064,0.00021467359632925352,0.5495948953879187,0.0002060107058850213,0.008293161180334628,0.00019286930717846105,7.795145920427913e-05,0.0013614833203600381,0.15785764233496313,0.08996399917475556,6.0936902022071444e-05,0.0003468002601246648,4.704812797224848e-05,4.481854036845758e-05,0.06500608445812575,2.3825778409349324e-05,9.468577180734638e-05,0.036299861397914426,6.794140550881292e-05,5.0644137188105465e-05
Z_E_1858_SEY_0809,2.1246485722105162e-05,0.00013821606820982874,0.02176863910369214,0.24329360635075573,3.682631198270564e-05,0.0002994288277723819,0.01841882246418913,3.8438076465780356e-05,0.017499127516205318,3.069963455575005e-05,0.00028515211253115643,0.024630833366266588,0.27585717076737143,0.07854659264717152,6.082465075864919e-05,0.00019071074454274882,7.707903886068392e-05,0.0003288057169551965,0.0034749099212764696,0.056399053242525796,0.13639722809770805,0.0003429189267258378,4.652157280073468e-05,4.4316938387085824e-05,0.00017982048932879916,2.3559124083715266e-05,0.0011110661621428057,0.12034112728886351,6.718101609540876e-05,5.007733605291511e-05
Z_E_1858_SEY_0810,7.254352881853117e-05,0.003945846740334635,0.02221748470742179,0.1567548599469189,0.00012573894146730095,0.032287686947108686,0.00035817059272602,0.00013124211430990272,0.0006919094628711487,0.00010482015017647662,0.000973617037830733,0.0076726231340756715,0.0039208808789671125,0.29597913981496804,0.00020767833621521692,0.011072933132479652,0.00026317695782870757,0.008070516670471272,0.001442880630169848,0.01887143099064738,0.00020573301202287723,0.03591010344253164,0.00015884222460575014,0.00015131476984392734,0.07356639730691014,8.04397498607601e-05,0.00031967475180442415,0.3240419497141552,0.0002293813688023229,0.00017098294365596245
Z_E_1859_DIE_0667,1.6303354970438768e-05,0.002448237678521632,0.01045821679632673,0.002438420862903369,2.8258435035282818e-05,0.012721383262193272,0.012572113341125435,2.9495212205870316e-05,0.005620582070386139,2.3557168285219346e-05,0.023640594273548587,0.011873777108952195,0.0008811745693611419,0.2859020841840501,0.04845169496154495,0.0017077929786507582,0.042999084583570005,0.0002523069645467485,0.11587174225543513,0.04327745289438236,0.02268729468590679,0.10175753667986022,3.5698031433234904e-05,3.4006319312186724e-05,0.00013798410272788068,1.8077943230385958e-05,0.15855925264525536,0.09390444688128267,0.0016130032313664087,3.842652362951495e-05
Z_E_1859_PFE_0770,2.925269689312383e-05,0.00019029936536256675,0.01596323918433393,0.1206446814172362,5.070339425596842e-05,0.13349179174753176,0.00014442991615770846,5.29225122081403e-05,0.03529993700555631,4.2268030399713816e-05,0.11105874058011594,0.00029226006631848686,0.023994463837610554,0.13335999686146346,0.18219257624915283,0.000262575358454068,0.00010612436287564504,0.0004527079960715313,0.03420192398425439,0.0020064307366051506,8.296047269315182e-05,0.001872976583030137,6.405207364319097e-05,6.1016677431970884e-05,0.00024758138067208655,3.2436795661288855e-05,0.05055904463242048,0.15308116182777584,9.249651573043044e-05,6.89477380839e-05
Z_E_1859_SCH_0793,1.573814463817552e-05,0.00010238231871650379,0.10430310655083033,9.290583584738555e-05,2.727876186466904e-05,0.0002217992312685474,7.770425129943787e-05,2.847266201780885e-05,0.00542572579293429,0.0015300598213854903,0.019806375316638945,0.0009108975215756711,0.04154824791613839,0.04009485524987613,0.6059874304529476,0.0008949269521741871,5.709560997651896e-05,0.0281289677106714,0.00031302949309289875,0.04479173391564783,4.463328366839025e-05,0.014573547874619149,0.02415156989791286,3.2827376507325875e-05,0.0001332004222712334,1.7451210860367052e-05,0.0008230123414807008,0.06577816600551115,4.9763737969574194e-05,3.7094339657090825e-05
Z_E_1859_SEY_0805,1.7639177597293505e-05,0.0018041398214047957,0.00033407655652297955,0.1132932980128962,3.057380245432513e-05,0.0027826765714305053,0.022893863308071867,3.191191551141229e-05,0.03226666119921798,2.548733532611853e-05,0.0027708238105108975,0.012846660307356927,0.13525992640045106,0.21641111557518997,5.0497613160980703e-05,0.0026924170525996034,6.399227021708027e-05,0.00027297984769047556,0.10424836244160127,0.060338534978891877,5.002460172258172e-05,0.0011293921618353905,3.862296548571376e-05,0.016930698604643954,0.011975024065162545,0.003398340360026673,0.11157750923129864,0.14636740022289635,5.577477092320441e-05,4.1575017901322664e-05
Z_E_1860_FOS_0583,0.00176753045811245,5.971662174052193e-05,0.003690558429526874,0.06159646926620303,1.5910906533899642e-05,0.01683370216848707,0.0031224366244920186,1.660727368727911e-05,0.005802193963777693,1.3263859174136274e-05,0.056830015875926475,9.171225451513787e-05,0.025552644890164566,0.1249309221771069,2.6279452952889816e-05,8.239708697561388e-05,3.330220478257776e-05,0.0001420613889531717,0.09689187812140594,0.027004888001563067,2.603329316308039e-05,0.001466922181832206,2.0099769887088067e-05,1.9147251695381586e-05,7.769192309928439e-05,1.0178782537131961e-05,0.0026779776768375146,0.23706013344969826,2.9025737588071214e-05,0.33410829890758076
Z_E_1860_WID_0840,1.896909536762838e-05,0.00012340082089355017,0.02942747804037905,0.00011197887050316162,0.04636034428843938,0.04568641701972468,9.365648793148166e-05,3.4317936046664696e-05,0.0010893061033930957,0.29070954452097275,0.052940724000616,0.02380744139249167,0.019192887750688014,0.09283680082354645,5.430491498850972e-05,0.006528940358568772,0.04094599232269164,0.017552813146958012,0.021270071143388643,0.061254273093583694,0.15992897079341445,0.013931886880973821,4.153497018996724e-05,3.956664841712222e-05,0.00016054570415768588,2.103384424920818e-05,8.359037604539616e-05,0.07564851910913489,5.997994764292334e-05,4.470959460162434e-05
Z_E_1861_KRE_0743,8.430959422292019e-06,0.0008623207937278702,0.005408261158469429,4.976986488124149e-05,1.4613293984700176e-05,0.013038408037346226,0.014576164744403857,1.5252868977610957e-05,0.052969983543665,1.2182126333929882e-05,0.03321960169130206,0.06064480934694137,0.019835066637173236,8.083356347952295e-05,2.4136234534435e-05,7.567719996922397e-05,3.058624647122615e-05,0.008205219142117557,0.210514760260749,0.10635741671819461,2.3910150284110673e-05,0.0005398131197312645,1.846053496443061e-05,0.0008250600550024808,0.06830293882148836,0.3811372445406151,3.715238153821234e-05,0.023125395897009418,2.665854617356539e-05,1.9871521048741967e-05
Z_E_1861_SEI_0796,9.597266139273857e-06,0.11450000419807604,0.07831183529166238,5.665483784894318e-05,1.663484124615677e-05,0.13525431438265045,4.738477101454408e-05,1.7362892600165097e-05,0.05845929415504688,1.3867355150571628e-05,0.23038271321295767,0.022615728288994427,0.013846789882803632,0.1324535431105661,2.7475149010257218e-05,8.614609469704236e-05,3.481743095686505e-05,0.0010677023523588689,0.12979488380076815,0.0038753930879345303,2.7217789128471556e-05,0.028189807000407185,2.101429484508726e-05,2.0018437766211556e-05,0.02168189276946405,1.0641909763192064e-05,0.0014210578098631352,0.020349822541724565,0.005545410026802431,0.0018609750177528224
Z_E_1861_SEY_0801,2.5194032184331717e-05,0.00016389628460989475,0.005303073633030159,0.00014872608380873405,4.366855307074271e-05,0.005180974176488617,0.0001243909910033961,4.557977955738465e-05,0.0014467750040578677,3.6403553564629394e-05,0.03773895213309571,0.005077622636041692,0.3753698981723694,0.040055328512893194,0.15812074979838608,0.001432622393176592,9.14001407664803e-05,0.0003898970363245884,0.18388576881806803,0.0005215705071984894,7.145012395591952e-05,0.00040663244686901654,5.5165170265688e-05,5.2550920026912466e-05,0.000213230708118404,2.7936353247457257e-05,0.00011102156342057564,0.1837204757995984,7.966308893723868e-05,5.938158586434361e-05
Z_E_1861_SEY_0816,1.585765740674685e-05,0.0008625426251910081,0.0010597183530008773,0.17171413154208418,0.0007868687448216766,0.011614226027390333,0.021341013640272088,0.005344368707582188,0.00015124799409942823,2.291316755461879e-05,0.00021282787979494457,0.00015843188825578279,0.08894549380690105,0.2727704755105116,0.034217624931940034,0.00014234004109197585,5.7529184236918796e-05,0.005561089280815433,0.013984297574328508,0.007162733017360561,4.497222116224831e-05,0.0002559430735714565,3.4722126432869075e-05,3.3076661968955664e-05,0.0251938454032512,1.758373235974287e-05,0.009941856148582229,0.3183927745696828,5.014163525263611e-05,0.009909352853095924
Z_E_1861_WID_0841,8.313483243099302e-06,0.04504068654616302,0.024044145476937305,0.012390534202265435,0.00678230590085755,0.001311497371119053,4.1046324452279415e-05,0.01076405199178468,0.00047740431800552015,1.2012381755113728e-05,0.06460564637220345,0.04745833256968208,0.11072623001745369,0.09323780824479831,0.05416696973942607,7.462272113009197e-05,0.025907410340769283,0.0017211037219798094,0.2258945987687964,0.06904540383487871,0.0278913849825209,0.12593742738843391,1.82033076425032e-05,0.008377683060054793,0.0016628076720098727,9.218389612936791e-06,0.0032215270459892164,0.038329519018760166,2.6287088550483665e-05,0.000815817718724329
Z_E_1862_KRI_0751,8.789367457958384e-06,5.717801183592897e-05,0.00016646590228902794,0.002998188610860393,0.0016988362229434157,0.00012386942618275196,0.02824372445980231,0.020640022157442685,8.383168858556601e-05,0.012218812354379972,0.01400767741156897,0.004717718166227941,0.0594011132180943,0.2875592608411468,0.04590330872400695,7.889430910557972e-05,0.0004527869226650555,0.0005569226513536799,0.03468865422103186,0.0788903384238673,0.03327606024832176,0.00014186065849686573,0.02948227513060165,0.0033855366920708127,0.015647704928651623,9.746072892608873e-06,0.11410274721374744,0.21140916786010985,2.779182611113994e-05,2.071627814791043e-05
