_id;author_prename;author_surname;title;source;year;editor_prename;editor_surname;volume;title_addition;year_first;edition;issue;pages;pages_exzerpt;archive;author_address;address;genre;textclass;note;female_education;author_address_geo;address_geo
Z_E_1869_REI_0230;A.;Reichart;Gottscheds Deutsche Sprachkunst und die germanistischen Forschungen unserer Zeit;Stoa;1869;;;2;Zeitschrift für die Interessen der Höheren Töchterschulen;;;2;95-109;;https://bbf-scripta-paedagogica.de/viewer/image/020698577_0002/1/LOG_0003/;;Berlin;Erläuterung;Zeitschriftenartikel;schlechte Qualität der ocr gescannten Dokumente;1;;Berlin
Z_E_1869_SEN_0231;August;Senga;Erläuterung eines Gedichts;Stoa;1869;;;2;Zeitschrift für die Interessen der Höheren Töchterschulen;;;2;353-357;;https://bbf-scripta-paedagogica.de/viewer/image/020698577_0002/1/LOG_0003/;;Berlin;Erläuterung;Zeitschriftenartikel;schlechte Qualität der ocr gescannten Dokumente;1;;Berlin
Z_M_1869_R_0232;[unknown];R.;Ein Wort über das Vorlesen;Stoa;1869;;;2;Zeitschrift für die Interessen der Höheren Töchterschulen;;;2;31-34;;https://bbf-scripta-paedagogica.de/viewer/image/020698577_0002/1/LOG_0003/;;Berlin;Methodik;Zeitschriftenartikel;schlechte Qualität der ocr gescannten Dokumente;1;;Berlin
Z_R_1847_ON_0233;[unknown];[unknown];Altdeutsche Literatur für höhere Schulen;Zeitschrift für das Gelehrte- und Realschulwesen;1847;;;3;"Als Fortsetzung der Zeitschrift ""Die Mittelschule"" 1. und 2. Jahrgang";;;2;280-282;;https://bbf-scripta-paedagogica.de/viewer/toc/1010989472/1/-/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1847_WAC_0234;[unknown];Wacker;Otto, Das Lesebuch als Grundlage und Mittelpunkt eines bildenden Unterrichts in der Muttersprache;Zeitschrift für das Gelehrte- und Realschulwesen;1847;;;3;"Als Fortsetzung der Zeitschrift ""Die Mittelschule"" 1. und 2. Jahrgang";;;2;286-294;;https://bbf-scripta-paedagogica.de/viewer/toc/1010989472/1/-/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1848_BUM_0235;E.;Bäumlein;Der Unterricht der deutschen Sprache und Literatur nach dem Entwurf einer neuen Schulordnung für die gelehrten Anstalten Württembergs.;Zeitschrift für das Gelehrte- und Realschulwesen;1848;;;4;"Als Fortsetzung der Zeitschrift ""Die Mittelschule"" 1. und 2. Jahrgang";;;1;447-451;;https://bbf-scripta-paedagogica.de/viewer/toc/1010989472/1/-/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1849_KZH_0236;H.;Kz;Straub, Deutsches Lesebuch für die untern Klassen höherer Unterrichtsanstalten;Zeitschrift für das Gesamtschulwesen;1849;;;5;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;296-299;;https://bbf-scripta-paedagogica.de/viewer/!toc/020706065_0001/1/LOG_0003/;;Stuttgart;Rezension;Zeitschriftenartikel;Sammelrezension: wie Z_R_1849_KZH_0237;;;Stuttgart
Z_R_1849_KZH_0237;H.;Kz;Straub, Deutsches Lesebuch für die obern Klassen höherer Unterrichtsanstalten;Zeitschrift für das Gesamtschulwesen;1849;;;5;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;296-299;;https://bbf-scripta-paedagogica.de/viewer/!toc/020706065_0001/1/LOG_0003/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1849_GL_0238;[unknown];Gl.;Scherr, Bildersaal der Weltliteratur;Zeitschrift für das Gesamtschulwesen;1849;;;5;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;306-307;;https://bbf-scripta-paedagogica.de/viewer/!toc/020706065_0001/1/LOG_0003/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1850_KAP_0239;[unknown];Kapss;Mozart, Deutsches Lesebuch für die untern Klassen der Gymnasien;Zeitschrift für das Gesamtschulwesen;1850;;;6;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;97-100;;https://bbf-scripta-paedagogica.de/viewer/image/020706065_0002/1/LOG_0003/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1850_OAR_0240;A. R. v.;O.;Gister, Deutsches Lesebuch für mittlere Gymnasial- und höhere Bürgerschulklassen zum öffentlichen und Privatgebrauch;Zeitschrift für das Gesamtschulwesen;1850;;;6;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;168-170;;https://bbf-scripta-paedagogica.de/viewer/image/020706065_0002/1/LOG_0003/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1850_ON_0241;[unknown];[unknown];Weinhold, Mittelhochdeutsches Lesebuch;Zeitschrift für das Gesamtschulwesen;1850;;;7;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;351-351;;https://bbf-scripta-paedagogica.de/viewer/!toc/020706065_0003/4/-/;;Stuttgart;Rezension;Zeitschriftenartikel;;;;Stuttgart
Z_R_1851_LOO_0242;Heinrich;Loose;Vernaleken, Leitfaden für deutsche Sprach- und Literaturstunde;Zeitschrift für das Gesamtschulwesen;1851;;;7;mit besonderer Rücksicht auf die Methodik des Unterrichts;;;2;177-194;;https://bbf-scripta-paedagogica.de/viewer/!toc/020706065_0003/4/-/;;Stuttgart;Rezension;Zeitschriftenartikel;Sammelrezension;;;Stuttgart
Z_T_1847_JMT_0243;[unknown];J. Mützell;Ueber die Behandlung der deutschen Literaturgeschichte, namentlich der älteren, auf Gymnasien;Zeitschrift für das Gymnasialwesen;1847;;;1;;;;;34-71;;https://mdz-nbn-resolving.de/details:bsb10448076;;Berlin;Theorie;Zeitschriftenartikel;;;;Berlin
Z_T_1848_DEI_0244;[unknown];Deinhardt;Ueber die Stellung und Bedeutung des deutschen Unterrichts auf Gymnasien;Zeitschrift für das Gymnasialwesen;1848;;;2;;;;;513-521;;https://mdz-nbn-resolving.de/details:bsb10448077;Bromberg;Berlin;Theorie;Zeitschriftenartikel;;;Bromberg;Berlin
Z_K_1848_GOT_0245;[unknown];Gottschick;"Bemerkungen zu dem Aufsatze des Herrn Director Deinhardt: ""über die Stellung und Bedeutung des deutschen Unterrichts auf Gymnasien.""";Zeitschrift für das Gymnasialwesen;1848;;;2;;;;;742-746;;https://mdz-nbn-resolving.de/details:bsb10448077;Anklam;Berlin;Kommentar;Zeitschriftenartikel;;;Anklam;Berlin
Z_B_1848_UNB_0246;[unknown];[unknown];"Bericht über die Verordnungen für die österreichischen Gymnasien; Bericht über Lehrerversammlungen";Zeitschrift für das Gymnasialwesen;1848;;;2;;;;;;;https://mdz-nbn-resolving.de/details:bsb10448077;;Berlin;Bericht;Zeitschriftenartikel;;;;Berlin
Z_K_1849_DEI_0247;[unknown];Deinhardt;Erwiederung auf die Bermerkungen des Herrn Director Gottschick im Octoberheft des v. J.;Zeitschrift für das Gymnasialwesen;1849;;;3;;;;;97-101;;https://mdz-nbn-resolving.de/details:bsb10448078;Bromberg;Berlin;Kommentar;Zeitschriftenartikel;;;Bromberg;Berlin
Z_T_1849_NIE_0248;Eduard;Niemeyer;Herzensergießungen über die Praxis des deutschen Unterrichts;Zeitschrift für das Gymnasialwesen;1849;;;3;;;;;561-578;;https://mdz-nbn-resolving.de/details:bsb10448078;;Berlin;Theorie;Zeitschriftenartikel;;;;Berlin
Z_R_1849_FO_0249;[unknown];Foß;Deutsche Lesebücher von Lehmann, Bach-Koberstein, Schwab;Zeitschrift für das Gymnasialwesen;1849;;;3;;;;;608-612;;https://mdz-nbn-resolving.de/details:bsb10448078;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
Z_M_1850_DEI_0250;[unknown];Deinhardt;Ueber die Hauptarten von Thematen zu den deutschen Aufsätzen der Gymnasiasten;Zeitschrift für das Gymnasialwesen;1850;;;4;;;;;97-106;;https://mdz-nbn-resolving.de/details:bsb10448079;Bromberg;Berlin;Methodik;Zeitschriftenartikel;;;Bromberg;Berlin
Z_R_1850_NIE_0251;Eduard;Niemeyer;K. F. Becker, der deutsche Stil;Zeitschrift für das Gymnasialwesen;1850;;;4;;;;;574;;https://mdz-nbn-resolving.de/details:bsb10448079;Crefeld;Berlin;Rezension;Zeitschriftenartikel;;;Krefeld;Berlin
Z_R_1850_LBK_0252;Friedrich;Lübker;Scheibert, das Wesen der höheren Bürgerschule;Zeitschrift für das Gymnasialwesen;1850;;;4;;;;;654-667;;https://mdz-nbn-resolving.de/details:bsb10448079;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1851_CAM_0253;[unknown];Campe;Die Uebungen in freien Vorträgen in den oberen Klassen des Gymnasiums;Zeitschrift für das Gymnasialwesen;1851;;;5;;;;;81-112;;https://mdz-nbn-resolving.de/details:bsb10448080;Neu-Ruppin;Berlin;Rezension;Zeitschriftenartikel;;;Neu-Ruppin;Berlin
Z_R_1851_WIE_0254;L.;Wiese;Gödeke, Eilf Bücher deutscher Dichtung;Zeitschrift für das Gymnasialwesen;1851;;;5;;;;;56-58;;https://mdz-nbn-resolving.de/details:bsb10448080;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
Z_R_1851_NIE_0255;Eduard;Niemeyer;Vernalken, Deutsches Literaturbuch;Zeitschrift für das Gymnasialwesen;1851;;;5;;;;;206-214;;https://mdz-nbn-resolving.de/details:bsb10448080;Crefeld;Berlin;Rezension;Zeitschriftenartikel;;;Krefeld;Berlin
Z_R_1851_HLS_0256;[unknown];Hölscher;Wackernagel, Edelsteine deutscher Dichtung und Weisheit im XIII. Jahrhundert;Zeitschrift für das Gymnasialwesen;1851;;;5;;;;;519-520;;https://mdz-nbn-resolving.de/details:bsb10448080;Herford;Berlin;Rezension;Zeitschriftenartikel;;;Herford;Berlin
Z_R_1852_HUD_0257;E. E.;Hudemann;Meyer, Göthe über Art und Unart der Jugend;Zeitschrift für das Gymnasialwesen;1852;;;6;;;;;172;;https://mdz-nbn-resolving.de/details:bsb10448081;Kiel;Berlin;Rezension;Zeitschriftenartikel;;;Kiel;Berlin
Z_R_1852_HLS_0258;[unknown];Hölscher;Weinhold, Mittelhochdeutsches Lesebuch. Wien 1850;Zeitschrift für das Gymnasialwesen;1852;;;6;;;;;233-234;;https://mdz-nbn-resolving.de/details:bsb10448081;Herford;Berlin;Rezension;Zeitschriftenartikel;;;Herford;Berlin
Z_R_1852_WAG_0259;[unknown];Wagner;Geschichte der deutschen Literatur von Weber und Lange;Zeitschrift für das Gymnasialwesen;1852;;;6;;;;;488-493;;https://mdz-nbn-resolving.de/details:bsb10448081;Anklam;Berlin;Rezension;Zeitschriftenartikel;;;Anklam;Berlin
Z_R_1852_NIE_0260;Ed.;Niemeyer;Deutsches Lesebuch für die österreichischen Untergymnasien;Zeitschrift für das Gymnasialwesen;1852;;;6;;;;;857-863;;https://mdz-nbn-resolving.de/details:bsb10448081;Crefeld;Berlin;Rezension;Zeitschriftenartikel;;;Krefeld;Berlin
Z_T_1853_EIC_0261;[unknown];Eichhoff;Ueber den propädeutischen Unterricht in der Philosophie auf Gymnasien;Zeitschrift für das Gymnasialwesen;1853;;;7;;;;;433-440;;https://mdz-nbn-resolving.de/details:bsb10448082;;Berlin;Theorie;Zeitschriftenartikel;;;;Berlin
Z_R_1854_KAR_0262;[unknown];Karl Müllenhof;Die deutsche Philologie, die Schule und die klassische Philologie;Zeitschrift für das Gymnasialwesen;1854;;;8;;;;;177;;https://mdz-nbn-resolving.de/details:bsb10448084;Kiel;Berlin;Rezension;Zeitschriftenartikel;;;Kiel;Berlin
Z_R_1854_HLS_0263;[unknown];Hölscher;Deutsche Art und Kunst in Gedichten für die reifere Jugend christlicher Schulen. 1853.;Zeitschrift für das Gymnasialwesen;1854;;;8;;;;;417-419;;https://mdz-nbn-resolving.de/details:bsb10448084;Herford;Berlin;Rezension;Zeitschriftenartikel;;;Herford;Berlin
Z_R_1855_WEN_0264;[unknown];Wendt;Zum deutschen Unterricht;Zeitschrift für das Gymnasialwesen;1855;;;9;;;;;369-381;;https://mdz-nbn-resolving.de/details:bsb10448085;Greiffenberg;Berlin;Rezension;Zeitschriftenartikel;;;Gryfice;Berlin
Z_R_1855_SCH_0265;[unknown];Schirrmacher;Kehrein, Entwürfe zu deutschen Aufsätzen;Zeitschrift für das Gymnasialwesen;1855;;;9;;;;;330-332;;https://mdz-nbn-resolving.de/details:bsb10448085;Liegnitz;Berlin;Rezension;Zeitschriftenartikel;;;Liegnitz;Berlin
Z_R_1855_SCH_0266;[unknown];Schirrmacher;Oltrogge, Deutsches Lesebuch;Zeitschrift für das Gymnasialwesen;1855;;;9;;;;;334-335;;https://mdz-nbn-resolving.de/details:bsb10448085;Liegnitz;Berlin;Rezension;Zeitschriftenartikel;;;Liegnitz;Berlin
Z_R_1855_SCH_0267;[unknown];Schirrmacher;Heckmann, Deutsches Sprach- und Lesebuch;Zeitschrift für das Gymnasialwesen;1855;;;9;;;;;337-338;;https://mdz-nbn-resolving.de/details:bsb10448085;Liegnitz;Berlin;Rezension;Zeitschriftenartikel;;;Liegnitz;Berlin
Z_R_1856_RAU_0268;R. v.;Raumer;Der Deutsche Unterricht in Gymnasien. Antwort auf Herrn Giesebrecht's Beschuldigungen;Zeitschrift für das Gymnasialwesen;1856;;;10;;;;;529-538;;https://mdz-nbn-resolving.de/details:bsb10448086;Erlangen;Berlin;Rezension;Zeitschriftenartikel;;;Erlangen;Berlin
Z_R_1856_KPK_0269;[unknown];Köpke;Niemeyer, Lessing's Nathan der Weise, durch eine historisch-kritische Einleitung und einen fortlaufendne Commentar, besonders zu mGebrauch auf höheren Lehranstalten erläutert;Zeitschrift für das Gymnasialwesen;1856;;;10;;;;;181-189;;https://mdz-nbn-resolving.de/details:bsb10448086;Brandenburg;Berlin;Rezension;Zeitschriftenartikel;;;Brandenburg;Berlin
Z_R_1856_HLS_0270;[unknown];Hölscher;A. und F. Spieß, Deutsches Lesebuch;Zeitschrift für das Gymnasialwesen;1856;;;10;;;;;576-578;;https://mdz-nbn-resolving.de/details:bsb10448086;Herford;Berlin;Rezension;Zeitschriftenartikel;;;Herford;Berlin
Z_R_1857_HAN_0271;[unknown];Hansen;M. Theilkuhl, Deutsches Lesebuch für höhere Lehranstalten. Nebst Musterstücken zu shcriftlichen Arbeiten. 1857.;Zeitschrift für das Gymnasialwesen;1857;;;11;;;;;789-798;;https://mdz-nbn-resolving.de/details:bsb10448087;Wetzlar;Berlin;Rezension;Zeitschriftenartikel;;;Wetzlar;Berlin
Z_R_1857_HAN_0272;[unknown];Hansen;Masius, Deutsches Lesebuch für höhere Unterrichtsanstalten. 1857.;Zeitschrift für das Gymnasialwesen;1857;;;11;;;;;877-889;;https://mdz-nbn-resolving.de/details:bsb10448087;Wetzlar;Berlin;Rezension;Zeitschriftenartikel;;;Wetzlar;Berlin
Z_R_1858_BEC_0273;[unknown];Becker;Rinne, Organismus der Stil- oder Aufsatzlehre. Ein Handbuch für den theoretischen deutshcen Stilunterricht zunächst auf Gymnasien so wie andern höheren Lehranstalten.;Zeitschrift für das Gymnasialwesen;1858;;;12;;;;;218-232;;https://mdz-nbn-resolving.de/details:bsb10448088;Wittenberg;Berlin;Rezension;Zeitschriftenartikel;;;Wittenberg;Berlin
Z_R_1859_DEU_0274;[unknown];Deuschle;Schmid, Ecyklopädie des gesammten Erziehungs- und Unterrichtswesems;Zeitschrift für das Gymnasialwesen;1859;;;13;;;;;39-43;;https://mdz-nbn-resolving.de/details:bsb10448089;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
Z_R_1859_H_0275;[unknown];H.;Wagner, Poetische Geschichte der Deutschen;Zeitschrift für das Gymnasialwesen;1859;;;13;;;;;52-54;;https://mdz-nbn-resolving.de/details:bsb10448089;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1859_ON_0276;[unknown];[unknown];Löbell, Die Entwicklung der deutschen Poesie von Klopstocks erstem Auftreten bis zu Göthes Tode;Zeitschrift für das Gymnasialwesen;1859;;;13;;;;;55-61;;https://mdz-nbn-resolving.de/details:bsb10448089;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1860_HAN_0277;[unknown];Hansen;Masius, Deutsches Lesebuch für höhere Unterrichtsanstalten. Zweiter Theil. 1858.;Zeitschrift für das Gymnasialwesen;1860;;;14;;;;;388-397;;https://mdz-nbn-resolving.de/details:bsb10448090;Wetzlar;Berlin;Rezension;Zeitschriftenartikel;;;Wetzlar;Berlin
Z_T_1863_CAU_0278;Ed.;Cauer;Das Altdeutsche auf dem Gymnasium;Zeitschrift für das Gymnasialwesen;1863;;;17;;;;;1-8;;https://mdz-nbn-resolving.de/details:bsb10448093;Breslau;Berlin;Theorie;Zeitschriftenartikel;;;Breslau;Berlin
Z_T_1863_WOL_0279;Julius;Wollenberg;Wie sah es auf Berliner Gymnasien in alten Zeiten mit dem Unterricht im Deutschen aus?;Zeitschrift für das Gymnasialwesen;1863;;;17;;;;;241-260;;https://mdz-nbn-resolving.de/details:bsb10448093;Berlin;Berlin;Theorie;Zeitschriftenartikel;;;Berlin;Berlin
Z_T_1863_HOL_0280;W.;Hollenberg;Ueber den philosophischen Unterricht in den Gymnasien;Zeitschrift für das Gymnasialwesen;1863;;;17;;;;;903-921;;https://mdz-nbn-resolving.de/details:bsb10448093;;Berlin;Theorie;Zeitschriftenartikel;;;;Berlin
Z_R_1863_HOL_0281;W.;Hollenberg;Mönnich, Auswahl deutscher Aufsätze und Reden. Ein ergänzendes Hülfsmittel für den höhern Schulunterricht in der Darstellungskunst. 1862.;Zeitschrift für das Gymnasialwesen;1863;;;17;;;;;138-142;;https://mdz-nbn-resolving.de/details:bsb10448093;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1863_SOR_0282;[unknown];Sorof;Goedeke, Uebersicht der Geschichte der deutschen Dichtung. Erste Hälfte. 1862.;Zeitschrift für das Gymnasialwesen;1863;;;17;;;;;379-381;;https://mdz-nbn-resolving.de/details:bsb10448093;Potsdam;Berlin;Rezension;Zeitschriftenartikel;;;Potsdam;Berlin
Z_R_1864_BUD_0283;[unknown];Buddeberg;Masius, Die Einwirkungen des Humanismus auf die deutschen Gelehrtenschulen. 1862.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;64f.;;https://mdz-nbn-resolving.de/details:bsb10448094;Essen;Berlin;Rezension;Zeitschriftenartikel;;;Essen;Berlin
Z_R_1864_HW_0284;W.;H.;W. Pütz, Altdeutsches Lesebuch mit Sprach- und Sacherklärungen. Für höhere Lehranstalten und zum Selbstunterricht. Zweite umgearbeitete Auflage. 1863.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;400;;https://mdz-nbn-resolving.de/details:bsb10448094;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1864_ON_0285;[unknown];[unknown];Denkmäler deutscher Poesie und Prosa;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;394;;https://mdz-nbn-resolving.de/details:bsb10448094;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1864_ON_0286;[unknown];[unknown];R. H. Hiecke, Gesammelte Aufsätze zur deutschen Literatur. Herausgegeben von Dr. G. Wendt. 1864.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;298;;https://mdz-nbn-resolving.de/details:bsb10448094;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1864_GOR_0287;R.;Gorgas;Pröhle, Deutsche Sagen. 1863.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;865-868;;https://mdz-nbn-resolving.de/details:bsb10448094;Magdeburg;Berlin;Rezension;Zeitschriftenartikel;;;Magdeburg;Berlin
Z_R_1864_ON_0288;[unknown];[unknown];Dielitz, Heinrichs, Handbuch der deutschen Literatur für die obern Klassen höherer Lehranstalten. 1863.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;946-948;;https://mdz-nbn-resolving.de/details:bsb10448094;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1864_ON_0289;[unknown];[unknown];Deutsche Art und Kunst in Gedichten für höhere Lehranstalten. Zweite Auflage. 1853.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;948-949;;https://mdz-nbn-resolving.de/details:bsb10448094;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1864_ON_0290;[unknown];[unknown];Cholevius, Aesthetische und historische Einleitung nebst fortlaufender Erläuterung zu Goethes Hermann und Dorothea. 1863.;Zeitschrift für das Gymnasialwesen;1864;;;18;;;;;941-946;;https://mdz-nbn-resolving.de/details:bsb10448094;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1865_PAS_0291;Edurad;Pasch;Englmann, Mittelhochdeutsches Lesebuch mit Grammatik, Anmerkungen und Glossar. 1863.;Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;309-315;;https://mdz-nbn-resolving.de/details:bsb10448095;Perleberg;Berlin;Rezension;Zeitschriftenartikel;;;Perleberg;Berlin
Z_R_1865_WIL_0292;W.;Wilmanns;Pfeiffer, Deutsche Classiker des Mittelalters;Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;316-321;;https://mdz-nbn-resolving.de/details:bsb10448095;Altona;Berlin;Rezension;Zeitschriftenartikel;;;Altona;Berlin
Z_R_1865_KPK_0293;E.;Köpke;Buchner, Lehrbuch der Geschichte der deutschen Nationalliteratur. […] Für höhere Lehranstalten und den Selbstunterricht bearbeitet. 1863.;Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;379-383;;https://mdz-nbn-resolving.de/details:bsb10448095;Brandenburg;Berlin;Rezension;Zeitschriftenartikel;;;Brandenburg;Berlin
Z_R_1865_ON_0294;[unknown];[unknown];Sammelrezension [Paldamus, Wagler, Lange, Hopf und Paulsiek];Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;691-694;;https://mdz-nbn-resolving.de/details:bsb10448095;;Berlin;Rezension;Zeitschriftenartikel;;;;Berlin
Z_R_1865_KPK_0295;E.;Köpke;Rob. Heinr. Hiecke, Reden und Aufsätze. Bd. 2. Hg. Von Wendt;Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;697;;https://mdz-nbn-resolving.de/details:bsb10448095;Brandenburg;Berlin;Rezension;Zeitschriftenartikel;;;Brandenburg;Berlin
Z_R_1865_BLI_0296;K.;Blitz;Loebell, Die Entwicklung der deutschen Poesie […]. Dritter Band: Lessing. Hg. Von Koberstein. 1865.;Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;698-699;;https://mdz-nbn-resolving.de/details:bsb10448095;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
Z_R_1865_HJ_0297;J.;H.;Bücher für Schulbibliotheken;Zeitschrift für das Gymnasialwesen;1865;;;19;;;;;703-707;;https://mdz-nbn-resolving.de/details:bsb10448095;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
Z_R_1866_MAR_0298;Ernst;Martin;Schulausgaben deutscher classiker mit anmerkungen.;Zeitschrift für das Gymnasialwesen;1866;;;20;;;;;54-55;;https://mdz-nbn-resolving.de/details:bsb10448096;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
Z_R_1866_HOL_0299;W.;Hollenberg;Paldamus, Deutsches Lesebuch. Obere Stufe zweiter Kurs. 1865.;Zeitschrift für das Gymnasialwesen;1866;;;20;;;;;388-389;;https://mdz-nbn-resolving.de/details:bsb10448096;Saarbrücken;Berlin;Rezension;Zeitschriftenartikel;;;Saarbrücken;Berlin
Z_M_1867_STA_0300;[unknown];Stauder;Ueber die zweckmäßige Art der Einrichtung deutscher Declamatorien auf Gymnasien und anderen höheren Lehranstalten;Zeitschrift für das Gymnasialwesen;1867;;;21, N.F. 1;;;;;90-95;;https://mdz-nbn-resolving.de/details:bsb10448097;Emmerleh;Berlin;Methodik;Zeitschriftenartikel;;;Emmerleh;Berlin
Z_R_1867_MLL_0301;[unknown];Müllenhoff;Jänicke, Deutsches Heldenbuch;Zeitschrift für das Gymnasialwesen;1867;;;21, N.F. 1;;;;;467-471;;https://mdz-nbn-resolving.de/details:bsb10448097;Berlin;Berlin;Rezension;Zeitschriftenartikel;;;Berlin;Berlin
