,0 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),1 Allgemeiner Diskurs der Literaturvermittlung,2 Literaturvermittlung (Oberstufe),3 Kanon Poetologie,4 Goethes und Lessings Dramen,5 Lyrik (Ästhetik),6 Handlung,7 Interdiskurs (Pädagogik Religion Staat Ästhetik),8 Lyrik (Deklamation),9 Jugendliteratur,10 Mittelalterliche Literatur (Handlung) ,11 Handlung (Robinson),12 Literatur (Patriotisch),13 Literaturvermittlung (Idealistische Poetologie),14 Rauschen,15 Lesebuch Kanon,16 Schiller (Wallenstein Wilhelm Tell ),17 Diskurs der Literaturvermittlung (Methode),18 Prosa (Unterstufe),19 Handlung (Figuren),20 Schiller (Maria Stuart) ,21 Lesebuch (Form),22 Religion Schiller (Johanna) Nation,23 Literaturvermittlung (Patriotisch) ,24 Lyrik (Unterstufe),25 Rauschen (Praxis),26 Mittelalterliche Literatur ,27 Handlung (Idylle Natur),28 Mittelaterliche Literatur (Nibelungen),29 Rauschen
Z_R_1844_M_0067,0.24996729802256445,0.0001886758528827787,0.07770496997374227,0.0012075638189777776,0.0002850526215468235,0.0012335403743266163,0.10700048238026008,0.04946134548999397,0.0004890985185324762,0.00019127035911072334,0.0009552146730118345,0.0005459089693417763,0.0004500491378606742,0.1915245460523395,0.00022535564557113827,0.00022934800813125325,0.00019712515551965437,0.0008367106608037392,0.0007115612405555012,0.0009822531348869553,0.00035473884937974596,0.0235638731439617,0.0013137956896595413,0.12552277164751582,0.00020461395861499676,0.16357027081784398,0.00015637688858430036,0.0003795983742524221,0.00023975593257375433,0.0003068346076537797
Z_R_1844_ON_0054,0.006103702918061451,9.510501290990914e-05,0.0010196071653451799,0.0006086914188471819,0.00014368522965711494,0.09054395104603538,0.13023286088118088,0.00040753732385293955,0.0002465377535521096,9.641281432982278e-05,0.005931319113827747,0.00027517394930839977,0.00022685430282869877,0.061117057758328604,0.01373816460219687,0.0001156064485249012,9.93640159783041e-05,0.019496155880519304,0.0030835876792729283,0.005944948273184431,0.0001788116620883521,0.14267361603181292,0.0006622392538152839,0.34393786881171967,0.00010313886423885389,0.16419757523369258,7.88242150778096e-05,0.00836608483404508,0.00012085272553038742,0.0001546647802368734
Z_R_1844_ON_0055,0.3637612614570103,0.03327232993328255,0.020262700934494254,0.0004363027344326926,0.00010299185540633964,0.00044568827741743914,0.17147679305543334,0.0002921178831749889,0.00017671531532249842,6.910755306214372e-05,0.0003451269135887909,0.00019724139820351242,0.002115792323476028,0.032088861356232866,8.142284725437086e-05,8.28653206660862e-05,7.122293913335419e-05,0.09600841808899277,0.00025709292551799893,0.00035489613213076043,0.00012817006236979554,0.14719001786872157,0.00047468518257658376,0.055118338593350094,7.392870525252443e-05,0.07081839867896249,5.650025532328601e-05,0.004043523753843252,8.662578932427779e-05,0.00011086186604303196
Z_R_1844_ON_0056,0.059090687986445574,0.0016632648468179864,0.01783162321095354,0.010645233185419144,0.0025128706067474612,0.010874228526863226,0.08546407613155774,0.05478256298321453,0.004311629496177436,0.0016861366183661545,0.056075916073063094,0.004812439877152352,0.003967391157412517,0.06809864751050228,0.001986614172314468,0.0020218086935027044,0.0017377493547256996,0.0073759911923511,0.006272741210341638,0.008659015369334304,0.0031271869132112255,0.30303694718008384,0.10689223070854596,0.01047033058646576,0.0018037666152437338,0.15525559189058913,0.0013785345483432545,0.0033463351147302,0.00211355935787789,0.0027048888816460868
Z_R_1844_ON_0062,0.005533315596252729,0.0010928399787823232,0.00461906363645914,0.0382513098078399,5.568223345409488e-05,0.2441732644043533,0.10854816677474223,0.0012139166469829973,9.554059788397262e-05,3.73627884250221e-05,0.019194303846966725,0.007498525974069717,8.791268441660627e-05,0.07014794540333058,4.402101478245541e-05,4.480088364631427e-05,3.8506465472085294e-05,0.00016344322004683203,0.014922772532210008,0.04982312159452679,6.929475448853361e-05,0.0003790354669100178,0.1195828292925143,0.06042309820927863,3.996932969688635e-05,0.03617578390212301,3.054669123800952e-05,0.023305798856188414,4.683396959176217e-05,0.19436099344332664
Z_R_1844_ON_0068,0.01566581501369436,0.0002440973224160204,0.002616932287393817,0.19039453169590917,0.00036878371346478624,0.14846541431292404,0.20137479095188787,0.0010459887075703058,0.0006327658624423625,0.00024745393649014066,0.02221716067636148,0.0077000511401548784,0.0005822461530129171,0.0030002298402406423,0.00029155140329178525,0.00029671647871690334,0.0002550285153505256,0.0010824852720608723,0.0009205745775137987,0.022252141390878593,0.00045893950904429435,0.14937988874856775,0.057650007836930514,0.07846826530402977,0.00026471707250155433,0.06474771509032472,0.0002023108903866528,0.021472463381400863,0.007303968995127889,0.0003969639199107817
Z_R_1844_VIE_0057,0.001440167895604709,0.005847845914353137,0.003918980363508384,0.04091060722485449,0.0012227058031027633,0.13615604858848598,0.2308909013639289,0.00017370785923168948,0.018688471104260855,4.109479696583396e-05,0.02808031072121066,0.00011728957043438854,9.669390506203185e-05,0.10735272700116345,4.8418084970966945e-05,4.927585158773242e-05,4.235271100342947e-05,0.00017976886165082075,0.03964257842613414,0.00021103893637731085,7.621631003847957e-05,0.17463615225067128,0.00028227147882277256,0.00025518460659071845,4.396169445570632e-05,0.20936263737342733,3.3597869091679764e-05,8.155742578720014e-05,5.151201376042289e-05,6.59239934626989e-05
Z_R_1845_ON_0081,0.04572839254653419,0.0007125181913127545,0.02805361617803777,0.004560261289648593,0.0010764767999203787,0.004658359525066082,0.13868560853182804,0.0030532329264200313,0.001847038645772122,0.0007223161217667026,0.00360728636299128,0.002061578445326935,0.0016995720056958115,0.0087576476387867,0.0008510362854128725,0.0008661131005269147,0.0007444262587241209,0.02357457723894235,0.22725007241489417,0.08536863929254158,0.021754451991898082,0.2931350590444902,0.004961436846570373,0.0249001467131126,0.00077270708191937,0.02567958928101899,0.0005905439202462551,0.04226314298121954,0.0009054177353584742,0.0011587346040166473
Z_R_1846_HEN_0178,0.02426807134909471,5.557788062219786e-05,0.005373033908137861,0.07201358138425673,8.3967398738707e-05,0.060874453213654235,0.222606582622899,0.005015349875066678,0.00014407280348895622,5.6342139297630183e-05,0.00028137573650299986,0.00016080734797321609,0.00013257010304166297,0.05323222035731322,6.63825761257987e-05,6.75585986341186e-05,5.8066775338284545e-05,0.00024646823910403536,0.06868268056972704,0.00028934040385890646,0.0001044947359275082,0.40822524571327284,0.00038700225220246383,0.003534659672925288,6.0272737564381764e-05,0.07206853514521405,4.606363725414624e-05,0.0017042147057741914,7.062444078271386e-05,9.038367620649144e-05
Z_R_1846_KAP_0079,0.10742043711291951,9.804378266814448e-05,0.0038602279649134932,0.0006275001427942567,0.00014812514081112977,0.00906834265109086,0.16234823704018977,0.011656589020269253,0.01991795853610064,9.93919954937772e-05,0.006114598424821292,0.00028367689626922665,0.00023386416008312202,0.18098840702746333,0.00011710412116776371,0.00011917871800247122,0.0001024343900446056,0.00043478949176886965,0.07621585280737062,0.014555992743702482,0.00018433698918612378,0.17798252944848775,0.003491817291505602,0.059608598336443774,0.00010632588210310681,0.1636530938844149,8.125990392742616e-05,0.00019725502727425295,0.00012458710633874137,0.0001594439623737267
Z_R_1846_LAN_0080,0.12323145245205193,6.123333205417436e-05,0.005919778979552117,0.12671123137193097,0.0036013818445000023,0.0021547713485928106,0.12946569772333305,0.0002623927752325298,0.0036676034090166705,6.207535957886806e-05,0.00031000775330742913,0.00017717065899166895,0.00014606007010573266,0.006015931555486648,7.313748349193156e-05,7.443317479841824e-05,6.397548981355366e-05,0.07746669158599791,0.14760347839042878,0.0020732179609256277,0.00011512783127622147,0.25677725922252026,0.0004263825311352736,0.003894336866172035,6.640592465520945e-05,0.10922742629824547,5.0750945592545875e-05,0.00012319580350467256,7.781098856549514e-05,9.958086914200516e-05
Z_R_1846_WIL_0078,0.10158842645621009,0.00012555404889284016,0.004943375678239018,0.0008035714398670632,0.00018968781768251815,0.0008208574976773437,0.2582643987567157,0.0005380153949735486,0.0003254698381959572,0.00012728055897252974,0.01502496120773997,0.00036327426313721695,0.021883457153301557,0.15982566626803638,0.00014996255911929048,0.00015261927049179476,0.00013117662401399135,0.061711377004773894,0.00047350730590024434,0.0006536388002939767,0.00023606040814817887,0.2746882142071793,0.004471592048080005,0.00438769743141163,0.00013616003622925576,0.0009277155618242171,0.00010406075401297698,0.08658849379547075,0.00015954520740614188,0.00020418260600264855
Z_R_1847_BER_0537,0.16398214692257532,2.1178616593083767e-05,0.0014406568859719443,0.021980419153301463,3.199678225037248e-05,0.00013846328632304255,0.36638302671648465,0.0334648626643215,5.4900666099970496e-05,2.1469846508361512e-05,0.00010722159203050842,6.127756456253063e-05,5.051742442484591e-05,0.14528598496531828,2.5295875130365666e-05,2.5744012582346812e-05,2.2127039712901313e-05,0.001307523655756694,0.011609109656656012,0.00011025662385133006,3.981896976691004e-05,0.000824607825761347,0.020778739557812776,0.06506113350128528,2.296764802114038e-05,0.16702703595783927,1.755310028678589e-05,4.2609418772017956e-05,2.691228842649769e-05,3.444178157247285e-05
Z_R_1847_HLS_0535,0.025537079939966574,0.03749501322764714,0.0034270180625373685,0.09781780760488605,0.015094690878236273,0.013038387359238037,0.1989939080199816,0.00037298166202782745,0.005213363111624171,0.032508480498442203,0.005428394239275115,0.00773343602429358,0.00020761900801445293,0.06591031591027938,0.040005799360455986,0.0001058040154562916,9.093880156783129e-05,0.017843049453045188,0.0028221259509442413,0.00045313812276971877,0.03507775745237399,0.10064974198925744,0.003099951877929618,0.09282092507224982,9.439357514491542e-05,0.14778116749492723,7.21405992212124e-05,0.020126036856709762,0.00011060545326931195,0.030067928378227696
Z_R_1847_ON_0233,0.10295620090347665,8.310321007962857e-05,0.02708240879961274,0.0029129202802574226,0.00012555283323336557,0.019591661659842996,0.07332036149971735,0.0003561080410295779,0.004977511534381647,8.424597314559307e-05,0.0004207290144953769,0.00024044829834026944,0.00019822636271864467,0.015307688687593772,0.08343575839393971,0.0001010174614815034,8.682474710373776e-05,0.06941877568803279,0.009837582016961922,0.0004326382384003257,0.00015624647602216572,0.26276936516366567,0.002959710631706918,0.029095652699378066,0.007233251746359016,0.1696680890475768,0.01673617684958211,0.0001671959763763911,0.10010940094903018,0.0001351468164577189
Z_R_1847_PRE_0222,0.0023999987347456194,0.0003490759217661918,0.013743988638635322,0.002234156871484033,0.0005273860173307272,0.0022822170226064987,0.16796061939223084,0.0014958356307974326,0.06091447391981168,0.00035387611023339645,0.0017672767202136894,0.0010100056459890845,0.0008326519543356687,0.014292130442266798,0.00041693851386395686,0.0004243249261652852,0.0003647082777947152,0.011549624108221386,0.0013164848185121315,0.0018173015424576982,0.0006563149917782389,0.5136713683901094,0.002430700242628737,0.06220702469071733,0.00037856357937936626,0.13260005930989718,0.00028931845645032285,0.000702308484994302,0.00044358099822182,0.0005676856463612003
Z_R_1847_WAC_0234,0.14155265630507016,2.395497902944624e-05,0.03800603019665907,0.0001533167361819356,3.619132743862685e-05,0.000156614815025259,0.06025692751247237,0.00010265019422121999,0.06595163196049346,2.4284387066206492e-05,0.001493976191594558,6.931060712201229e-05,5.713989095557884e-05,0.08677444721659554,0.017873694163898467,2.911886519279597e-05,2.5027733514915833e-05,0.30072723172170357,0.06254813007069045,0.00012471046447286272,4.503894678616467e-05,0.10594415306586091,0.00016680432452754934,0.00015079772178796253,2.5978539451995834e-05,0.09832495471982022,1.9854183932346127e-05,0.019265976016570204,3.044029349403743e-05,3.8956848370105053e-05
Z_R_1847_WED_0111,0.017047679103636207,4.861113909087622e-05,0.045090388630578286,0.1145197873976811,7.344200342817851e-05,0.005888968318529616,0.0902434844853572,0.0016010936526593648,0.0001260131370827571,4.9279597196096076e-05,0.0002461050135560956,0.00014064999009765787,0.00011595231135309214,0.0855575907772152,5.806145547718205e-05,5.90900624173162e-05,5.07880484273203e-05,0.0002155732049952322,0.00018332924912129584,0.0016458599145820624,9.139621888366291e-05,0.29855669136828533,0.005909645592472323,0.1827613176473588,5.271749113728937e-05,0.14938756796335725,4.028951540657759e-05,9.780111809495492e-05,6.177159826300857e-05,7.905399425870957e-05
Z_R_1848_BUM_0235,0.22169509968614684,0.006815896585768842,0.08847228251980518,0.05105438290174691,8.907366196795546e-05,0.0003854585084338394,0.0841127095201646,0.00025264142953892267,0.00015283422363345414,5.9768442821072096e-05,0.005366191042932103,0.00017058643676580573,0.00014063201579146538,0.18654047549375907,7.041946321085374e-05,7.166700252904516e-05,6.159795820454895e-05,0.00026145657654712924,0.00022234970184383505,0.0053746400612225825,0.00011084931682118423,0.10364965271148517,0.0004105368072767159,0.18280849125594653,6.393807039800772e-05,0.05955885213312143,4.886487988699511e-05,0.00011861745767593867,0.0017641540055661146,9.588012898781066e-05
Z_R_1848_RIC_0129,0.08911730183820854,1.2429565720380927e-05,0.002626147245061981,0.029638124271140123,1.8778663189530533e-05,0.0029302820665910697,0.056194543648509225,0.031392471724746615,3.222077487370535e-05,1.2600486297547796e-05,0.005048710837465479,0.0007482180866934916,0.0071521958803556765,0.0407512945993112,1.484595280364571e-05,1.5108961196412153e-05,1.2986187889099475e-05,0.026052419452253537,0.09762577821326274,0.003269855175086384,2.3369444338366183e-05,0.4424380342656029,0.012551008371453648,0.028568435085929784,1.347953438160682e-05,0.11262809375074992,1.0301778336281513e-05,0.009996573771610512,1.579461322285986e-05,0.0010885957537177854
Z_R_1848_SCH_0521,0.3890267030706336,3.56148882602402e-05,0.15140468920484382,0.014513889414667202,5.3807188941056514e-05,0.00023284592026427364,0.088566117444793,0.0001526144185969348,9.232336210296833e-05,3.610463322753156e-05,0.0001803085202693869,0.00010304703355680372,8.495231112845992e-05,0.1014597999169667,4.25386503529777e-05,4.3292257898937494e-05,3.720979807350728e-05,0.028729833207727734,0.020542811492948593,0.00018541236256662815,6.696132170169717e-05,0.06465303281941157,0.001268419876078004,0.08491945395474033,3.862340178255883e-05,0.05332524591576682,2.9518061417610412e-05,7.165386283515682e-05,4.525688167234105e-05,5.7918806773611476e-05
Z_R_1849_COR_0538,0.05566077974331121,4.950753499350424e-05,0.0005307631624609637,0.00031685828955586853,7.479628378829803e-05,0.013089920784876304,0.17843436746326174,0.00021214621295431515,0.000128336836174587,5.018831955553634e-05,0.00025064322290262994,0.00014324359471557302,0.0001180904874736486,0.03323335500182584,0.027010096709327712,6.01796910667888e-05,5.172458682909719e-05,0.09383868856834943,0.06401794179541595,0.0002577379707307197,9.308157737669986e-05,0.44165388327043426,0.0003447329644273283,0.042865806885950035,0.0014721614293968879,0.045756908134331614,4.1032459456125756e-05,9.960458378558325e-05,6.291067479191339e-05,8.051176047989213e-05
Z_R_1849_FO_0249,0.0552646951728238,3.917244361447058e-05,0.06776123544312739,0.02157544815128816,5.9181965122147085e-05,0.03841615967078511,0.12098239319871905,0.00016785900501947327,0.00010154550169722997,3.971110898880811e-05,0.00019831945819541786,0.00011334035592493327,0.0012157927148670163,0.00497089148332604,4.678781722440422e-05,4.761670229308225e-05,4.0926668259901185e-05,0.00017371592962838812,0.1269737974286748,0.012549833227669935,7.365005835602941e-05,0.4055728529579494,0.00476218543901753,0.054119611025575824,4.248147621497337e-05,0.06763071746352133,3.246660744912934e-05,0.011302356886827344,0.005661550347206905,6.370429063200465e-05
Z_R_1849_GL_0238,0.013743440938408772,0.00021414379851388116,0.0022958048655733715,0.07499740319080049,0.0003235297480928901,0.06275574623724238,0.023274560021675588,0.04386662358606726,0.018961828113729564,0.00021708851777938875,0.007219721919816069,0.0006195971479735454,0.0005107979130708291,0.07625890678129647,0.00025577472274172623,0.0002603059845359887,0.00022373360947171498,0.0009496519900344203,0.06829887897994624,0.001114840156771642,0.00040262239987762656,0.22308282280948866,0.05057569472849357,0.2713131228889839,0.00023223327022138957,0.056802432395820016,0.00017748503801400114,0.0004308375265308109,0.0002721187970433071,0.00034825192198452296
Z_R_1849_HLS_0542,0.0014116711965498569,0.00020532528498130856,0.00808416796474954,0.16603546677477274,0.0003102066844247073,0.018991107732406552,0.09879387231252723,0.0008798454949992036,0.0064151634356496194,0.00020814873971862193,0.001039506232291075,0.01824279727278283,0.0004897630834839572,0.014289488247452934,0.0002452418337697315,0.0002495864966817026,0.00021452018430362756,0.0009105450021904077,0.0007743519494753909,0.0010689306647509859,0.00038604227424953114,0.34332010977313215,0.001429729720390637,0.19542840112188706,0.00022266982616943323,0.06622909938437775,0.0001701761445488739,0.0004130954925124605,0.053207058883876335,0.000333910790893744
Z_R_1849_KRU_0540,0.0583422896990994,4.13538887065267e-05,0.001628205616904681,0.05476807338226614,6.247770558257252e-05,0.015673501632412355,0.1289045482801245,0.002546919827613224,0.00010720039365336951,4.192255141645744e-05,0.00020936352307422492,0.013153073842613284,0.007207780709677175,0.013541707429199133,4.9393349196233825e-05,5.026839342931686e-05,4.320580306416421e-05,0.00018338986689483494,0.07480192066147343,0.0132487115608692,7.775150170512538e-05,0.4447464893983884,0.0002879571492757469,0.04883944214665151,4.484719556361822e-05,0.10220322382659264,3.427461621602314e-05,0.019040904579186075,5.2549597634756625e-05,6.725187151589845e-05
Z_R_1849_KZH_0236,0.02342160411305497,5.740614836044076e-05,0.017063243136379875,0.00036741102100652556,8.672955671341829e-05,0.00037531459725894143,0.22335023972566484,0.00024599279638057086,0.00014881216482530527,5.81955477836728e-05,0.00029063176022347447,0.00016609720219364505,0.00013693107614342974,0.10926106644417508,6.856627080709208e-05,6.97809792816154e-05,0.0017047569243614743,0.05288753620293324,0.13015411884069936,0.0002988584300920646,0.0001079321529785674,0.38546890000101486,0.00039973292354883607,0.020098734500194667,6.225544543936555e-05,0.033319772670902074,4.757892824680499e-05,0.00011549586370893596,7.294767414765997e-05,9.33569014792472e-05
Z_R_1849_ON_0077,0.034776266550871585,7.473921793359358e-05,0.002942669196266764,0.006902548559862464,0.07934474568736112,0.009054239312100835,0.1837180157797274,0.10524890595136246,0.01304214887858226,7.576696665415136e-05,0.0003783843906297461,0.00021624817806912143,0.0023196764943444652,0.03518104144363353,8.926899997834489e-05,9.085047450670299e-05,7.808619774852876e-05,0.011038445940695012,0.047392684556748214,0.008954698160090882,0.0022819217084868626,0.24702972638581563,0.10116626441024246,0.06899531217365021,8.105269970441127e-05,0.03053185717144127,6.194479143518464e-05,0.00871597155673605,9.497331333986172e-05,0.00012154485198088474
Z_R_1850_KAP_0239,0.04670656424429965,0.009701458230621888,0.016135716815069315,0.00043041793088590736,0.00010160271252880693,0.00043967688269373414,0.0188702948125431,0.002215019342193366,0.0001743317984835923,0.015482907542479012,0.033096777601667814,0.011755630106203147,0.00016041323503626986,0.10872971082771338,8.032462479895834e-05,0.002008589155353567,7.026229192272093e-05,0.00029823290969266213,0.16210831238184872,0.013837999923394408,0.019394856449255964,0.23383944461260922,0.0062488072199679565,0.002350187620025458,0.04246344485042645,0.09876583056171465,0.009689945751393354,0.1446484156016984,8.545739015547262e-05,0.00010936657332307788
Z_R_1850_LBK_0252,0.3483469797838255,1.280815654449262e-05,0.0918809708777301,8.197480596810614e-05,1.9350640500128188e-05,0.005221382972662456,0.11295236117811902,0.06244057101511984,3.320218403854458e-05,0.00037995890906736767,0.0007987934747163225,3.7058730259012884e-05,0.0014984498418757423,0.21226876037460837,1.5298144105666783e-05,1.5569163443176246e-05,1.338173280881794e-05,0.0015246981467855582,0.0004152785695135668,6.66797140478121e-05,0.005528700640174737,0.048939347313973626,0.026878333988366306,0.029071623394612747,1.3890106089820776e-05,0.051104112130771054,1.0615559110114476e-05,2.5768826944063557e-05,1.6275699671983578e-05,0.0003878039245458758
Z_R_1850_MIN_0154,0.042244011540158596,2.575825329852941e-05,0.00027615052904556497,0.11677139725381626,3.891572512871943e-05,0.02230888653433054,0.2552010730442736,0.00011037745850844716,6.67723152475804e-05,2.6112458394639565e-05,0.020056840963828454,0.001550560287717063,0.005965569813922335,0.11028099237809103,3.076582250555086e-05,3.131086462149613e-05,2.691176220913596e-05,0.006018357307905205,0.00747730390095461,0.0038241787281190417,4.8429372373524255e-05,0.14713010198726867,0.014201666306606943,0.09536622255906217,2.7934142572522924e-05,0.15074560551067107,2.1348760027563518e-05,5.182322446836183e-05,3.273176692566357e-05,4.188942794715379e-05
